DateTime,DOY,D_TEC,ASY_H,SYM_D,SYM_H,Location
08/30/2004 00:00:00,243,0,9,-1,22,1
08/30/2004 00:01:00,243,0,9,-1,22,1
08/30/2004 00:02:00,243,0,9,-1,22,1
08/30/2004 00:03:00,243,0,8,-1,22,1
08/30/2004 00:04:00,243,0,8,-1,22,1
08/30/2004 00:05:00,243,0,9,-1,22,1
08/30/2004 00:06:00,243,0,8,-1,22,1
08/30/2004 00:07:00,243,0,8,-1,22,1
08/30/2004 00:08:00,243,0,8,-1,22,1
08/30/2004 00:09:00,243,0,8,-1,21,1
08/30/2004 00:10:00,243,0,8,-1,21,1
08/30/2004 00:11:00,243,0,8,-1,22,1
08/30/2004 00:12:00,243,0,8,-1,22,1
08/30/2004 00:13:00,243,0,8,-1,22,1
08/30/2004 00:14:00,243,0,8,-1,22,1
08/30/2004 00:15:00,243,0,8,-1,22,1
08/30/2004 00:16:00,243,0,8,-1,22,1
08/30/2004 00:17:00,243,0,8,-1,21,1
08/30/2004 00:18:00,243,0,8,-1,21,1
08/30/2004 00:19:00,243,0,8,-1,20,1
08/30/2004 00:20:00,243,0,8,-1,20,1
08/30/2004 00:21:00,243,0,7,-1,20,1
08/30/2004 00:22:00,243,0,7,-1,20,1
08/30/2004 00:23:00,243,0,7,-1,20,1
08/30/2004 00:24:00,243,0,7,-1,21,1
08/30/2004 00:25:00,243,0,8,-1,21,1
08/30/2004 00:26:00,243,0,7,-1,22,1
08/30/2004 00:27:00,243,0,8,-1,22,1
08/30/2004 00:28:00,243,0,7,-1,22,1
08/30/2004 00:29:00,243,0,7,-1,22,1
08/30/2004 00:30:00,243,0,8,-1,23,1
08/30/2004 00:31:00,243,0,8,-1,23,1
08/30/2004 00:32:00,243,0,8,0,24,1
08/30/2004 00:33:00,243,0,8,0,24,1
08/30/2004 00:34:00,243,0,8,0,24,1
08/30/2004 00:35:00,243,0,8,0,24,1
08/30/2004 00:36:00,243,0,8,0,24,1
08/30/2004 00:37:00,243,0,8,0,23,1
08/30/2004 00:38:00,243,0,6,-1,24,1
08/30/2004 00:39:00,243,0,7,-1,23,1
08/30/2004 00:40:00,243,0,8,-1,24,1
08/30/2004 00:41:00,243,0,7,-1,24,1
08/30/2004 00:42:00,243,0,6,-1,24,1
08/30/2004 00:43:00,243,0,7,-1,25,1
08/30/2004 00:44:00,243,0,6,-1,26,1
08/30/2004 00:45:00,243,0,7,0,26,1
08/30/2004 00:46:00,243,0,7,0,26,1
08/30/2004 00:47:00,243,0,7,0,26,1
08/30/2004 00:48:00,243,0,7,0,25,1
08/30/2004 00:49:00,243,0,7,0,25,1
08/30/2004 00:50:00,243,0,7,-1,25,1
08/30/2004 00:51:00,243,0,7,-1,25,1
08/30/2004 00:52:00,243,0,7,-1,25,1
08/30/2004 00:53:00,243,0,7,-1,25,1
08/30/2004 00:54:00,243,0,7,-1,25,1
08/30/2004 00:55:00,243,0,7,-1,25,1
08/30/2004 00:56:00,243,0,6,-1,25,1
08/30/2004 00:57:00,243,0,6,-1,25,1
08/30/2004 00:58:00,243,0,6,-1,25,1
08/30/2004 00:59:00,243,0,6,-1,25,1
08/30/2004 01:00:00,243,0,6,-1,26,1
08/30/2004 01:01:00,243,0,6,-1,25,1
08/30/2004 01:02:00,243,0,6,-1,25,1
08/30/2004 01:03:00,243,0,6,-1,25,1
08/30/2004 01:04:00,243,0,5,-1,24,1
08/30/2004 01:05:00,243,0,6,-1,24,1
08/30/2004 01:06:00,243,0,6,-1,24,1
08/30/2004 01:07:00,243,0,6,-2,23,1
08/30/2004 01:08:00,243,0,6,-2,24,1
08/30/2004 01:09:00,243,0,5,-1,23,1
08/30/2004 01:10:00,243,0,5,-1,23,1
08/30/2004 01:11:00,243,0,6,-1,22,1
