DateTime,DOY,ASY_D,ASY_H,SYM_D,SYM_H,Location
10/27/2001 00:00:00,300,8,12,-1,1,1
10/27/2001 00:01:00,300,7,12,-1,1,1
10/27/2001 00:02:00,300,7,12,-1,1,1
10/27/2001 00:03:00,300,7,12,-1,1,1
10/27/2001 00:04:00,300,7,13,-1,1,1
10/27/2001 00:05:00,300,7,12,-1,1,1
10/27/2001 00:06:00,300,7,13,-1,1,1
10/27/2001 00:07:00,300,7,13,-1,0,1
10/27/2001 00:08:00,300,7,13,-1,0,1
10/27/2001 00:09:00,300,7,13,-1,0,1
10/27/2001 00:10:00,300,7,12,-1,-1,1
10/27/2001 00:11:00,300,7,12,-1,-1,1
10/27/2001 00:12:00,300,7,10,-1,-2,1
10/27/2001 00:13:00,300,7,11,-2,-3,1
10/27/2001 00:14:00,300,7,11,-2,-3,1
10/27/2001 00:15:00,300,7,11,-2,-4,1
10/27/2001 00:16:00,300,10,11,-2,-4,1
10/27/2001 00:17:00,300,10,12,-2,-5,1
10/27/2001 00:18:00,300,9,11,-2,-5,1
10/27/2001 00:19:00,300,9,11,-2,-5,1
10/27/2001 00:20:00,300,10,10,-2,-6,1
10/27/2001 00:21:00,300,9,11,-2,-6,1
10/27/2001 00:22:00,300,9,9,-2,-6,1
10/27/2001 00:23:00,300,9,11,-2,-6,1
10/27/2001 00:24:00,300,9,11,-2,-6,1
10/27/2001 00:25:00,300,10,12,-2,-6,1
10/27/2001 00:26:00,300,10,12,-2,-6,1
10/27/2001 00:27:00,300,11,12,-2,-6,1
10/27/2001 00:28:00,300,11,14,-1,-6,1
10/27/2001 00:29:00,300,11,13,-1,-6,1
10/27/2001 00:30:00,300,11,12,-1,-6,1
10/27/2001 00:31:00,300,11,13,-1,-6,1
10/27/2001 00:32:00,300,11,13,-1,-5,1
10/27/2001 00:33:00,300,10,13,-1,-6,1
10/27/2001 00:34:00,300,10,13,-1,-6,1
10/27/2001 00:35:00,300,10,13,0,-6,1
10/27/2001 00:36:00,300,10,13,0,-6,1
10/27/2001 00:37:00,300,10,13,-1,-6,1
10/27/2001 00:38:00,300,10,13,0,-5,1
10/27/2001 00:39:00,300,9,13,-1,-5,1
10/27/2001 00:40:00,300,9,13,0,-5,1
10/27/2001 00:41:00,300,9,13,0,-5,1
10/27/2001 00:42:00,300,9,12,0,-5,1
10/27/2001 00:43:00,300,9,12,0,-5,1
10/27/2001 00:44:00,300,9,11,0,-5,1
10/27/2001 00:45:00,300,9,11,0,-5,1
10/27/2001 00:46:00,300,10,11,0,-5,1
10/27/2001 00:47:00,300,10,11,0,-4,1
10/27/2001 00:48:00,300,10,11,0,-4,1
10/27/2001 00:49:00,300,10,12,0,-5,1
10/27/2001 00:50:00,300,9,11,0,-5,1
10/27/2001 00:51:00,300,9,12,0,-5,1
10/27/2001 00:52:00,300,9,12,0,-5,1
10/27/2001 00:53:00,300,9,12,0,-5,1
10/27/2001 00:54:00,300,9,12,0,-5,1
10/27/2001 00:55:00,300,9,12,0,-5,1
10/27/2001 00:56:00,300,9,12,0,-5,1
10/27/2001 00:57:00,300,9,12,0,-5,1
10/27/2001 00:58:00,300,10,12,0,-5,1
10/27/2001 00:59:00,300,9,12,0,-6,1
10/27/2001 01:00:00,300,9,13,0,-6,1
10/27/2001 01:01:00,300,9,12,0,-6,1
10/27/2001 01:02:00,300,10,12,0,-7,1
10/27/2001 01:03:00,300,10,12,0,-6,1
10/27/2001 01:04:00,300,10,12,0,-7,1
10/27/2001 01:05:00,300,10,12,0,-7,1
10/27/2001 01:06:00,300,10,12,0,-7,1
10/27/2001 01:07:00,300,10,12,0,-7,1
10/27/2001 01:08:00,300,10,12,0,-7,1
10/27/2001 01:09:00,300,9,11,0,-7,1
10/27/2001 01:10:00,300,9,11,0,-8,1
10/27/2001 01:11:00,300,9,11,0,-8,1
10/27/2001 01:12:00,300,9,11,0,-8,1
10/27/2001 01:13:00,300,9,11,0,-8,1
10/27/2001 01:14:00,300,9,11,0,-8,1
10/27/2001 01:15:00,300,10,12,0,-7,1
10/27/2001 01:16:00,300,10,12,0,-8,1
10/27/2001 01:17:00,300,10,12,0,-8,1
10/27/2001 01:18:00,300,10,12,0,-8,1
10/27/2001 01:19:00,300,10,12,0,-8,1
10/27/2001 01:20:00,300,11,12,0,-8,1
10/27/2001 01:21:00,300,10,12,-1,-8,1
10/27/2001 01:22:00,300,10,11,0,-8,1
10/27/2001 01:23:00,300,10,11,0,-8,1
10/27/2001 01:24:00,300,10,10,-1,-8,1
10/27/2001 01:25:00,300,10,10,0,-8,1
10/27/2001 01:26:00,300,10,11,-1,-8,1
10/27/2001 01:27:00,300,10,11,-1,-8,1
10/27/2001 01:28:00,300,10,11,0,-8,1
10/27/2001 01:29:00,300,10,11,0,-8,1
10/27/2001 01:30:00,300,11,12,0,-8,1
10/27/2001 01:31:00,300,11,12,0,-8,1
10/27/2001 01:32:00,300,10,12,0,-8,1
