DateTime,DOY,ASY_D,ASY_H,SYM_D,SYM_H,Location
03/16/2015 00:00:00,75,25,10,2,10,1
03/16/2015 00:01:00,75,24,10,2,10,1
03/16/2015 00:02:00,75,25,10,2,10,1
03/16/2015 00:03:00,75,25,11,2,11,1
03/16/2015 00:04:00,75,25,10,2,11,1
03/16/2015 00:05:00,75,24,11,2,13,1
03/16/2015 00:06:00,75,24,11,2,14,1
03/16/2015 00:07:00,75,24,11,2,15,1
03/16/2015 00:08:00,75,24,12,3,15,1
03/16/2015 00:09:00,75,25,12,2,16,1
03/16/2015 00:10:00,75,24,12,2,16,1
03/16/2015 00:11:00,75,25,11,2,15,1
03/16/2015 00:12:00,75,25,10,2,15,1
03/16/2015 00:13:00,75,24,11,2,15,1
03/16/2015 00:14:00,75,25,11,2,15,1
03/16/2015 00:15:00,75,24,10,1,15,1
03/16/2015 00:16:00,75,23,10,1,15,1
03/16/2015 00:17:00,75,23,9,1,15,1
03/16/2015 00:18:00,75,23,10,1,15,1
03/16/2015 00:19:00,75,23,10,2,15,1
03/16/2015 00:20:00,75,22,9,1,15,1
03/16/2015 00:21:00,75,23,10,2,15,1
03/16/2015 00:22:00,75,22,10,1,15,1
03/16/2015 00:23:00,75,22,9,1,15,1
03/16/2015 00:24:00,75,22,9,1,15,1
03/16/2015 00:25:00,75,22,10,1,14,1
03/16/2015 00:26:00,75,22,10,1,14,1
03/16/2015 00:27:00,75,22,10,1,13,1
03/16/2015 00:28:00,75,22,10,1,13,1
03/16/2015 00:29:00,75,22,10,1,13,1
03/16/2015 00:30:00,75,22,10,1,13,1
03/16/2015 00:31:00,75,23,10,1,13,1
03/16/2015 00:32:00,75,23,11,1,12,1
03/16/2015 00:33:00,75,23,10,1,12,1
03/16/2015 00:34:00,75,23,10,1,12,1
03/16/2015 00:35:00,75,22,11,1,12,1
03/16/2015 00:36:00,75,22,11,1,12,1
03/16/2015 00:37:00,75,22,11,1,12,1
03/16/2015 00:38:00,75,22,11,1,13,1
03/16/2015 00:39:00,75,22,11,1,14,1
03/16/2015 00:40:00,75,22,12,1,14,1
03/16/2015 00:41:00,75,20,11,1,15,1
03/16/2015 00:42:00,75,20,12,1,16,1
03/16/2015 00:43:00,75,19,12,1,16,1
03/16/2015 00:44:00,75,20,11,1,16,1
03/16/2015 00:45:00,75,20,11,1,16,1
03/16/2015 00:46:00,75,21,11,1,16,1
03/16/2015 00:47:00,75,21,10,1,16,1
03/16/2015 00:48:00,75,21,11,1,15,1
03/16/2015 00:49:00,75,22,10,1,15,1
03/16/2015 00:50:00,75,23,9,1,14,1
03/16/2015 00:51:00,75,23,9,1,15,1
03/16/2015 00:52:00,75,24,9,1,14,1
03/16/2015 00:53:00,75,24,9,1,14,1
03/16/2015 00:54:00,75,23,10,1,14,1
03/16/2015 00:55:00,75,23,9,1,14,1
03/16/2015 00:56:00,75,23,9,1,15,1
03/16/2015 00:57:00,75,23,10,1,15,1
03/16/2015 00:58:00,75,22,10,1,17,1
03/16/2015 00:59:00,75,21,9,1,18,1
03/16/2015 01:00:00,75,20,10,1,19,1
03/16/2015 01:01:00,75,19,10,1,20,1
03/16/2015 01:02:00,75,19,10,2,20,1
03/16/2015 01:03:00,75,20,10,2,20,1
03/16/2015 01:04:00,75,22,9,2,20,1
03/16/2015 01:05:00,75,22,8,1,20,1
03/16/2015 01:06:00,75,23,8,1,20,1
03/16/2015 01:07:00,75,24,9,1,19,1
03/16/2015 01:08:00,75,23,8,1,19,1
03/16/2015 01:09:00,75,23,8,1,18,1
03/16/2015 01:10:00,75,24,8,1,17,1
03/16/2015 01:11:00,75,25,8,1,16,1
03/16/2015 01:12:00,75,25,8,1,15,1
03/16/2015 01:13:00,75,25,8,1,15,1
03/16/2015 01:14:00,75,25,8,0,15,1
03/16/2015 01:15:00,75,24,8,0,15,1
03/16/2015 01:16:00,75,23,9,1,15,1
03/16/2015 01:17:00,75,22,8,1,16,1
03/16/2015 01:18:00,75,22,8,1,16,1
03/16/2015 01:19:00,75,22,9,1,17,1
03/16/2015 01:20:00,75,21,9,1,19,1
03/16/2015 01:21:00,75,21,9,1,19,1
03/16/2015 01:22:00,75,21,9,1,21,1
03/16/2015 01:23:00,75,21,9,2,21,1
03/16/2015 01:24:00,75,21,9,2,22,1
03/16/2015 01:25:00,75,22,9,2,22,1
03/16/2015 01:26:00,75,23,9,2,23,1
03/16/2015 01:27:00,75,23,9,2,23,1
03/16/2015 01:28:00,75,25,9,2,23,1
03/16/2015 01:29:00,75,25,10,2,23,1
03/16/2015 01:30:00,75,26,9,1,22,1
03/16/2015 01:31:00,75,26,9,2,22,1
03/16/2015 01:32:00,75,26,9,1,22,1
03/16/2015 01:33:00,75,27,8,1,22,1
03/16/2015 01:34:00,75,26,8,1,21,1
03/16/2015 01:35:00,75,26,8,1,21,1
03/16/2015 01:36:00,75,26,7,1,21,1
03/16/2015 01:37:00,75,26,7,1,21,1
03/16/2015 01:38:00,75,25,7,1,21,1
03/16/2015 01:39:00,75,25,7,1,21,1
03/16/2015 01:40:00,75,25,8,1,22,1
03/16/2015 01:41:00,75,24,8,1,22,1
03/16/2015 01:42:00,75,25,8,1,22,1
03/16/2015 01:43:00,75,24,9,1,22,1
03/16/2015 01:44:00,75,24,9,1,23,1
03/16/2015 01:45:00,75,24,9,1,23,1
03/16/2015 01:46:00,75,23,8,1,23,1
03/16/2015 01:47:00,75,23,8,1,23,1
03/16/2015 01:48:00,75,24,8,1,24,1
03/16/2015 01:49:00,75,24,8,1,24,1
03/16/2015 01:50:00,75,25,8,1,24,1
03/16/2015 01:51:00,75,25,10,2,25,1
03/16/2015 01:52:00,75,26,9,1,24,1
03/16/2015 01:53:00,75,26,9,1,25,1
03/16/2015 01:54:00,75,26,9,1,25,1
03/16/2015 01:55:00,75,26,9,2,25,1
03/16/2015 01:56:00,75,25,9,2,25,1
03/16/2015 01:57:00,75,25,9,2,25,1
03/16/2015 01:58:00,75,26,9,1,25,1
03/16/2015 01:59:00,75,26,10,2,26,1
03/16/2015 02:00:00,75,25,11,2,26,1
03/16/2015 02:01:00,75,25,11,2,27,1
03/16/2015 02:02:00,75,25,11,2,27,1
03/16/2015 02:03:00,75,26,10,2,27,1
03/16/2015 02:04:00,75,26,10,2,27,1
03/16/2015 02:05:00,75,27,10,2,27,1
03/16/2015 02:06:00,75,28,11,2,27,1
03/16/2015 02:07:00,75,27,11,2,28,1
03/16/2015 02:08:00,75,25,12,1,27,1
03/16/2015 02:09:00,75,25,12,2,28,1
03/16/2015 02:10:00,75,24,11,2,28,1
03/16/2015 02:11:00,75,24,11,2,29,1
03/16/2015 02:12:00,75,24,11,2,28,1
03/16/2015 02:13:00,75,26,11,2,28,1
03/16/2015 02:14:00,75,27,10,2,28,1
03/16/2015 02:15:00,75,27,11,2,28,1
03/16/2015 02:16:00,75,27,12,2,28,1
03/16/2015 02:17:00,75,25,12,1,28,1
03/16/2015 02:18:00,75,26,13,1,29,1
03/16/2015 02:19:00,75,25,13,1,31,1
03/16/2015 02:20:00,75,25,14,1,32,1
03/16/2015 02:21:00,75,27,13,2,33,1
03/16/2015 02:22:00,75,28,12,2,33,1
03/16/2015 02:23:00,75,30,11,2,33,1
03/16/2015 02:24:00,75,30,11,2,33,1
03/16/2015 02:25:00,75,30,12,2,33,1
03/16/2015 02:26:00,75,29,12,2,32,1
03/16/2015 02:27:00,75,29,13,2,33,1
03/16/2015 02:28:00,75,29,14,1,32,1
03/16/2015 02:29:00,75,29,14,2,32,1
03/16/2015 02:30:00,75,29,14,1,32,1
03/16/2015 02:31:00,75,29,15,1,33,1
03/16/2015 02:32:00,75,28,14,1,34,1
03/16/2015 02:33:00,75,29,14,2,34,1
03/16/2015 02:34:00,75,32,13,2,33,1
03/16/2015 02:35:00,75,32,12,2,31,1
03/16/2015 02:36:00,75,33,11,2,27,1
03/16/2015 02:37:00,75,32,13,1,26,1
03/16/2015 02:38:00,75,29,16,0,24,1
03/16/2015 02:39:00,75,27,15,0,23,1
03/16/2015 02:40:00,75,26,16,0,23,1
03/16/2015 02:41:00,75,26,16,0,22,1
03/16/2015 02:42:00,75,27,15,1,23,1
03/16/2015 02:43:00,75,28,14,1,23,1
03/16/2015 02:44:00,75,30,13,1,24,1
03/16/2015 02:45:00,75,32,12,2,25,1
03/16/2015 02:46:00,75,33,12,2,25,1
03/16/2015 02:47:00,75,34,12,2,25,1
03/16/2015 02:48:00,75,34,11,2,25,1
03/16/2015 02:49:00,75,35,10,2,25,1
03/16/2015 02:50:00,75,36,11,2,25,1
03/16/2015 02:51:00,75,38,11,2,24,1
03/16/2015 02:52:00,75,38,10,2,23,1
03/16/2015 02:53:00,75,37,11,2,23,1
03/16/2015 02:54:00,75,38,10,2,22,1
03/16/2015 02:55:00,75,36,11,2,22,1
03/16/2015 02:56:00,75,36,12,2,24,1
03/16/2015 02:57:00,75,37,12,2,25,1
03/16/2015 02:58:00,75,39,10,2,26,1
03/16/2015 02:59:00,75,44,14,3,28,1
03/16/2015 03:00:00,75,46,15,3,27,1
03/16/2015 03:01:00,75,46,13,3,28,1
03/16/2015 03:02:00,75,45,12,3,28,1
03/16/2015 03:03:00,75,45,11,2,29,1
03/16/2015 03:04:00,75,44,11,2,29,1
03/16/2015 03:05:00,75,43,12,2,29,1
03/16/2015 03:06:00,75,42,12,2,28,1
03/16/2015 03:07:00,75,42,13,2,28,1
03/16/2015 03:08:00,75,42,12,1,27,1
03/16/2015 03:09:00,75,40,12,1,26,1
03/16/2015 03:10:00,75,40,12,1,26,1
