DateTime,DOY,ASY_D,ASY_H,SYM_D,SYM_H,Location
8/25/2018 0:00,237,30,7,-1,-8,1
8/25/2018 0:01,237,29,7,-2,-8,1
8/25/2018 0:02,237,29,7,-2,-8,1
8/25/2018 0:03,237,29,7,-1,-8,1
8/25/2018 0:04,237,29,7,-1,-8,1
8/25/2018 0:05,237,29,7,-1,-8,1
8/25/2018 0:06,237,29,8,-2,-8,1
8/25/2018 0:07,237,29,7,-2,-7,1
8/25/2018 0:08,237,30,7,-2,-7,1
8/25/2018 0:09,237,29,7,-2,-7,1
8/25/2018 0:10,237,29,7,-1,-7,1
8/25/2018 0:11,237,29,7,-2,-7,1
8/25/2018 0:12,237,28,7,-1,-6,1
8/25/2018 0:13,237,28,7,-1,-6,1
8/25/2018 0:14,237,30,7,-2,-6,1
8/25/2018 0:15,237,29,7,-2,-6,1
8/25/2018 0:16,237,29,7,-2,-6,1
8/25/2018 0:17,237,30,7,-2,-6,1
8/25/2018 0:18,237,29,7,-2,-6,1
8/25/2018 0:19,237,29,7,-2,-6,1
8/25/2018 0:20,237,30,8,-2,-6,1
8/25/2018 0:21,237,30,8,-2,-6,1
8/25/2018 0:22,237,31,8,-2,-6,1
8/25/2018 0:23,237,30,8,-2,-6,1
8/25/2018 0:24,237,30,8,-2,-6,1
8/25/2018 0:25,237,30,8,-2,-6,1
8/25/2018 0:26,237,31,8,-2,-6,1
8/25/2018 0:27,237,31,8,-2,-6,1
8/25/2018 0:28,237,33,9,-2,-6,1
8/25/2018 0:29,237,32,9,-2,-6,1
8/25/2018 0:30,237,33,9,-2,-6,1
8/25/2018 0:31,237,32,9,-2,-6,1
8/25/2018 0:32,237,33,9,-2,-6,1
8/25/2018 0:33,237,33,9,-2,-6,1
8/25/2018 0:34,237,32,9,-2,-6,1
8/25/2018 0:35,237,34,9,-2,-6,1
8/25/2018 0:36,237,34,9,-2,-6,1
8/25/2018 0:37,237,33,9,-2,-6,1
8/25/2018 0:38,237,34,9,-2,-6,1
8/25/2018 0:39,237,34,9,-2,-6,1
8/25/2018 0:40,237,34,9,-2,-6,1
8/25/2018 0:41,237,35,10,-2,-6,1
8/25/2018 0:42,237,35,9,-2,-6,1
8/25/2018 0:43,237,34,9,-2,-6,1
8/25/2018 0:44,237,35,9,-2,-6,1
8/25/2018 0:45,237,35,10,-2,-5,1
8/25/2018 0:46,237,35,10,-3,-5,1
8/25/2018 0:47,237,36,10,-2,-5,1
8/25/2018 0:48,237,35,11,-2,-5,1
8/25/2018 0:49,237,35,11,-2,-5,1
8/25/2018 0:50,237,35,9,-2,-4,1
8/25/2018 0:51,237,35,11,-2,-4,1
8/25/2018 0:52,237,35,10,-2,-4,1
8/25/2018 0:53,237,34,10,-2,-3,1
8/25/2018 0:54,237,36,11,-2,-4,1
8/25/2018 0:55,237,36,11,-2,-3,1
8/25/2018 0:56,237,35,11,-2,-3,1
8/25/2018 0:57,237,35,11,-2,-4,1
8/25/2018 0:58,237,36,11,-2,-4,1
8/25/2018 0:59,237,36,10,-2,-4,1
8/25/2018 1:00,237,36,10,-3,-4,1
8/25/2018 1:01,237,36,10,-3,-4,1
8/25/2018 1:02,237,37,10,-3,-4,1
8/25/2018 1:03,237,37,10,-3,-4,1
8/25/2018 1:04,237,37,10,-3,-4,1
8/25/2018 1:05,237,37,10,-3,-4,1
8/25/2018 1:06,237,38,9,-3,-4,1
