DateTime,DOY,ASY_D,ASY_H,SYM_D,SYM_H,Location
08/21/2017 00:00:00,233,38,12,1,-23,1
08/21/2017 00:01:00,233,37,12,1,-23,1
08/21/2017 00:02:00,233,36,13,1,-23,1
08/21/2017 00:03:00,233,37,13,1,-23,1
08/21/2017 00:04:00,233,39,13,1,-23,1
08/21/2017 00:05:00,233,39,13,1,-23,1
08/21/2017 00:06:00,233,40,12,1,-23,1
08/21/2017 00:07:00,233,41,12,1,-23,1
08/21/2017 00:08:00,233,40,12,1,-23,1
08/21/2017 00:09:00,233,41,12,1,-23,1
08/21/2017 00:10:00,233,41,12,1,-23,1
08/21/2017 00:11:00,233,41,12,1,-23,1
08/21/2017 00:12:00,233,40,12,1,-24,1
08/21/2017 00:13:00,233,41,11,1,-24,1
08/21/2017 00:14:00,233,40,12,1,-24,1
08/21/2017 00:15:00,233,39,12,1,-24,1
08/21/2017 00:16:00,233,41,11,1,-24,1
08/21/2017 00:17:00,233,41,11,1,-24,1
08/21/2017 00:18:00,233,41,10,1,-24,1
08/21/2017 00:19:00,233,41,11,1,-24,1
08/21/2017 00:20:00,233,41,9,1,-24,1
08/21/2017 00:21:00,233,41,9,1,-23,1
08/21/2017 00:22:00,233,41,9,1,-23,1
08/21/2017 00:23:00,233,40,9,1,-22,1
08/21/2017 00:24:00,233,39,10,2,-22,1
08/21/2017 00:25:00,233,35,10,2,-22,1
08/21/2017 00:26:00,233,32,11,2,-21,1
08/21/2017 00:27:00,233,30,12,3,-21,1
08/21/2017 00:28:00,233,28,12,3,-21,1
08/21/2017 00:29:00,233,28,15,3,-21,1
08/21/2017 00:30:00,233,32,12,3,-22,1
08/21/2017 00:31:00,233,37,10,2,-22,1
08/21/2017 00:32:00,233,40,9,2,-22,1
08/21/2017 00:33:00,233,39,8,2,-22,1
08/21/2017 00:34:00,233,36,9,2,-21,1
08/21/2017 00:35:00,233,37,9,3,-21,1
08/21/2017 00:36:00,233,38,8,3,-21,1
08/21/2017 00:37:00,233,37,9,3,-21,1
08/21/2017 00:38:00,233,35,9,3,-21,1
08/21/2017 00:39:00,233,35,8,3,-21,1
08/21/2017 00:40:00,233,36,9,4,-21,1
08/21/2017 00:41:00,233,37,9,3,-21,1
08/21/2017 00:42:00,233,37,8,3,-21,1
08/21/2017 00:43:00,233,38,8,4,-20,1
08/21/2017 00:44:00,233,38,8,4,-20,1
08/21/2017 00:45:00,233,36,10,4,-19,1
08/21/2017 00:46:00,233,36,12,4,-18,1
08/21/2017 00:47:00,233,34,14,5,-18,1
08/21/2017 00:48:00,233,31,15,5,-17,1
08/21/2017 00:49:00,233,30,15,5,-17,1
08/21/2017 00:50:00,233,28,16,5,-17,1
08/21/2017 00:51:00,233,28,15,5,-17,1
08/21/2017 00:52:00,233,29,15,5,-17,1
08/21/2017 00:53:00,233,30,14,5,-18,1
08/21/2017 00:54:00,233,31,12,4,-18,1
08/21/2017 00:55:00,233,31,12,4,-18,1
08/21/2017 00:56:00,233,29,11,4,-18,1
08/21/2017 00:57:00,233,30,11,4,-18,1
08/21/2017 00:58:00,233,30,10,4,-18,1
08/21/2017 00:59:00,233,30,10,4,-18,1
08/21/2017 01:00:00,233,32,10,4,-19,1
08/21/2017 01:01:00,233,32,9,4,-19,1
08/21/2017 01:02:00,233,33,10,3,-19,1
08/21/2017 01:03:00,233,33,10,3,-19,1
08/21/2017 01:04:00,233,33,9,3,-19,1
08/21/2017 01:05:00,233,34,9,3,-19,1
08/21/2017 01:06:00,233,33,10,3,-19,1
08/21/2017 01:07:00,233,33,10,3,-19,1
08/21/2017 01:08:00,233,33,10,3,-19,1
08/21/2017 01:09:00,233,34,9,3,-20,1
08/21/2017 01:10:00,233,34,9,3,-20,1
08/21/2017 01:11:00,233,34,9,3,-20,1
08/21/2017 01:12:00,233,35,10,3,-20,1
08/21/2017 01:13:00,233,35,10,3,-20,1
08/21/2017 01:14:00,233,36,9,2,-21,1
08/21/2017 01:15:00,233,36,10,3,-21,1
08/21/2017 01:16:00,233,36,10,3,-20,1
08/21/2017 01:17:00,233,36,12,3,-20,1
08/21/2017 01:18:00,233,37,11,3,-20,1
08/21/2017 01:19:00,233,36,12,3,-21,1
08/21/2017 01:20:00,233,37,12,3,-21,1
08/21/2017 01:21:00,233,37,11,3,-21,1
08/21/2017 01:22:00,233,37,12,4,-21,1
08/21/2017 01:23:00,233,37,12,4,-21,1
08/21/2017 01:24:00,233,38,13,4,-21,1
08/21/2017 01:25:00,233,37,13,5,-20,1
08/21/2017 01:26:00,233,37,14,5,-20,1
08/21/2017 01:27:00,233,37,15,5,-20,1
08/21/2017 01:28:00,233,36,15,5,-19,1
08/21/2017 01:29:00,233,36,15,5,-18,1
08/21/2017 01:30:00,233,35,15,6,-18,1
08/21/2017 01:31:00,233,34,15,6,-17,1
08/21/2017 01:32:00,233,33,17,6,-17,1
08/21/2017 01:33:00,233,33,15,6,-17,1
08/21/2017 01:34:00,233,34,14,6,-18,1
08/21/2017 01:35:00,233,34,14,6,-18,1
08/21/2017 01:36:00,233,34,15,6,-18,1
08/21/2017 01:37:00,233,36,16,6,-17,1
08/21/2017 01:38:00,233,35,15,5,-17,1
08/21/2017 01:39:00,233,34,15,5,-17,1
08/21/2017 01:40:00,233,35,16,5,-17,1
08/21/2017 01:41:00,233,35,16,5,-17,1
08/21/2017 01:42:00,233,35,17,5,-17,1
08/21/2017 01:43:00,233,35,18,5,-17,1
08/21/2017 01:44:00,233,36,17,5,-17,1
08/21/2017 01:45:00,233,36,17,4,-17,1
08/21/2017 01:46:00,233,37,18,4,-16,1
08/21/2017 01:47:00,233,36,18,4,-16,1
08/21/2017 01:48:00,233,35,19,4,-16,1
08/21/2017 01:49:00,233,35,19,4,-16,1
08/21/2017 01:50:00,233,35,18,4,-15,1
08/21/2017 01:51:00,233,35,19,4,-15,1
08/21/2017 01:52:00,233,34,18,4,-15,1
08/21/2017 01:53:00,233,34,21,4,-15,1
08/21/2017 01:54:00,233,34,22,4,-15,1
08/21/2017 01:55:00,233,34,20,4,-15,1
08/21/2017 01:56:00,233,34,20,3,-15,1
08/21/2017 01:57:00,233,34,21,3,-15,1
08/21/2017 01:58:00,233,34,21,3,-15,1
08/21/2017 01:59:00,233,34,20,3,-15,1
08/21/2017 02:00:00,233,34,20,3,-15,1
08/21/2017 02:01:00,233,34,20,2,-15,1
08/21/2017 02:02:00,233,35,21,2,-15,1
08/21/2017 02:03:00,233,34,21,2,-16,1
08/21/2017 02:04:00,233,35,19,2,-16,1
08/21/2017 02:05:00,233,35,19,2,-16,1
08/21/2017 02:06:00,233,34,20,3,-17,1
08/21/2017 02:07:00,233,35,22,2,-17,1
08/21/2017 02:08:00,233,34,21,3,-17,1
08/21/2017 02:09:00,233,34,20,3,-17,1
08/21/2017 02:10:00,233,34,19,3,-17,1
08/21/2017 02:11:00,233,34,21,3,-16,1
08/21/2017 02:12:00,233,34,22,3,-16,1
08/21/2017 02:13:00,233,35,23,3,-16,1
08/21/2017 02:14:00,233,33,23,3,-16,1
08/21/2017 02:15:00,233,33,23,3,-15,1
08/21/2017 02:16:00,233,35,24,3,-15,1
08/21/2017 02:17:00,233,34,23,3,-14,1
08/21/2017 02:18:00,233,33,24,3,-14,1
08/21/2017 02:19:00,233,32,26,3,-14,1
08/21/2017 02:20:00,233,33,28,3,-13,1
08/21/2017 02:21:00,233,31,27,3,-13,1
08/21/2017 02:22:00,233,31,27,3,-13,1
08/21/2017 02:23:00,233,30,26,3,-14,1
08/21/2017 02:24:00,233,30,26,3,-14,1
08/21/2017 02:25:00,233,30,27,3,-14,1
08/21/2017 02:26:00,233,30,28,3,-13,1
08/21/2017 02:27:00,233,30,27,3,-14,1
08/21/2017 02:28:00,233,29,27,4,-13,1
08/21/2017 02:29:00,233,29,24,4,-13,1
08/21/2017 02:30:00,233,29,22,4,-12,1
08/21/2017 02:31:00,233,28,20,4,-12,1
08/21/2017 02:32:00,233,28,23,5,-12,1
08/21/2017 02:33:00,233,28,25,5,-12,1
08/21/2017 02:34:00,233,28,25,5,-12,1
08/21/2017 02:35:00,233,27,24,4,-12,1
08/21/2017 02:36:00,233,27,23,4,-13,1
08/21/2017 02:37:00,233,28,24,4,-13,1
08/21/2017 02:38:00,233,27,24,4,-12,1
08/21/2017 02:39:00,233,26,25,4,-12,1
08/21/2017 02:40:00,233,26,26,4,-11,1
08/21/2017 02:41:00,233,26,25,4,-12,1
08/21/2017 02:42:00,233,26,25,4,-12,1
08/21/2017 02:43:00,233,26,25,4,-11,1
08/21/2017 02:44:00,233,27,25,4,-12,1
08/21/2017 02:45:00,233,26,26,4,-12,1
08/21/2017 02:46:00,233,26,28,4,-12,1
08/21/2017 02:47:00,233,26,27,4,-12,1
08/21/2017 02:48:00,233,25,26,4,-13,1
08/21/2017 02:49:00,233,25,26,4,-12,1
08/21/2017 02:50:00,233,26,26,4,-12,1
08/21/2017 02:51:00,233,26,25,4,-12,1
08/21/2017 02:52:00,233,26,23,4,-12,1
08/21/2017 02:53:00,233,27,23,4,-12,1
08/21/2017 02:54:00,233,28,22,3,-12,1
08/21/2017 02:55:00,233,28,22,3,-13,1
08/21/2017 02:56:00,233,27,22,3,-13,1
08/21/2017 02:57:00,233,27,22,3,-13,1
08/21/2017 02:58:00,233,27,23,3,-13,1
08/21/2017 02:59:00,233,28,23,3,-13,1
08/21/2017 03:00:00,233,27,22,4,-12,1
08/21/2017 03:01:00,233,27,23,4,-12,1
08/21/2017 03:02:00,233,26,24,4,-12,1
08/21/2017 03:03:00,233,26,25,4,-12,1
08/21/2017 03:04:00,233,27,24,4,-12,1
08/21/2017 03:05:00,233,26,24,4,-12,1
08/21/2017 03:06:00,233,27,23,4,-12,1
08/21/2017 03:07:00,233,27,24,5,-11,1
08/21/2017 03:08:00,233,27,23,4,-12,1
08/21/2017 03:09:00,233,26,24,5,-12,1
08/21/2017 03:10:00,233,27,23,4,-12,1
08/21/2017 03:11:00,233,27,24,5,-11,1
08/21/2017 03:12:00,233,27,23,5,-11,1
08/21/2017 03:13:00,233,28,24,5,-12,1
08/21/2017 03:14:00,233,28,24,4,-12,1
08/21/2017 03:15:00,233,28,24,4,-12,1
08/21/2017 03:16:00,233,28,25,4,-12,1
08/21/2017 03:17:00,233,28,25,4,-12,1
08/21/2017 03:18:00,233,28,25,4,-12,1
08/21/2017 03:19:00,233,27,26,4,-12,1
08/21/2017 03:20:00,233,27,27,4,-12,1
08/21/2017 03:21:00,233,27,27,4,-12,1
08/21/2017 03:22:00,233,27,27,4,-12,1
08/21/2017 03:23:00,233,26,28,5,-12,1
08/21/2017 03:24:00,233,26,29,5,-13,1
08/21/2017 03:25:00,233,26,29,5,-13,1
08/21/2017 03:26:00,233,27,28,4,-13,1
08/21/2017 03:27:00,233,26,28,4,-13,1
08/21/2017 03:28:00,233,26,28,4,-13,1
08/21/2017 03:29:00,233,26,28,4,-13,1
