DateTime,DOY,ASY_D,ASY_H,SYM_D,SYM_H,Location
09/03/2002 00:00:00,246,26,13,1,9,1
09/03/2002 00:01:00,246,26,13,1,9,1
09/03/2002 00:02:00,246,26,13,1,9,1
09/03/2002 00:03:00,246,25,14,1,9,1
09/03/2002 00:04:00,246,25,13,1,9,1
09/03/2002 00:05:00,246,26,13,1,9,1
09/03/2002 00:06:00,246,25,13,2,9,1
09/03/2002 00:07:00,246,25,15,2,9,1
09/03/2002 00:08:00,246,25,15,1,9,1
09/03/2002 00:09:00,246,25,15,2,9,1
09/03/2002 00:10:00,246,26,15,2,9,1
09/03/2002 00:11:00,246,25,15,2,9,1
09/03/2002 00:12:00,246,25,15,2,9,1
09/03/2002 00:13:00,246,25,15,2,9,1
09/03/2002 00:14:00,246,25,17,2,9,1
09/03/2002 00:15:00,246,24,17,2,9,1
09/03/2002 00:16:00,246,24,17,2,9,1
09/03/2002 00:17:00,246,24,17,2,10,1
09/03/2002 00:18:00,246,24,17,2,10,1
09/03/2002 00:19:00,246,24,17,2,10,1
09/03/2002 00:20:00,246,24,17,2,10,1
09/03/2002 00:21:00,246,23,17,2,11,1
09/03/2002 00:22:00,246,23,17,2,10,1
09/03/2002 00:23:00,246,23,17,2,10,1
09/03/2002 00:24:00,246,22,17,2,11,1
09/03/2002 00:25:00,246,22,18,2,11,1
09/03/2002 00:26:00,246,22,17,2,10,1
09/03/2002 00:27:00,246,22,17,2,10,1
09/03/2002 00:28:00,246,21,18,2,10,1
09/03/2002 00:29:00,246,22,17,2,10,1
09/03/2002 00:30:00,246,21,17,2,11,1
09/03/2002 00:31:00,246,21,17,2,11,1
09/03/2002 00:32:00,246,21,17,2,11,1
09/03/2002 00:33:00,246,21,17,2,11,1
09/03/2002 00:34:00,246,20,18,3,11,1
09/03/2002 00:35:00,246,20,17,2,11,1
09/03/2002 00:36:00,246,20,17,2,11,1
09/03/2002 00:37:00,246,20,17,3,11,1
09/03/2002 00:38:00,246,20,17,3,12,1
09/03/2002 00:39:00,246,20,18,3,12,1
09/03/2002 00:40:00,246,19,18,3,12,1
09/03/2002 00:41:00,246,19,18,3,12,1
09/03/2002 00:42:00,246,19,18,3,12,1
09/03/2002 00:43:00,246,19,18,3,12,1
09/03/2002 00:44:00,246,19,18,3,12,1
09/03/2002 00:45:00,246,18,18,3,12,1
09/03/2002 00:46:00,246,17,18,3,12,1
09/03/2002 00:47:00,246,18,17,3,12,1
09/03/2002 00:48:00,246,19,18,3,12,1
09/03/2002 00:49:00,246,18,17,3,12,1
09/03/2002 00:50:00,246,18,17,3,12,1
09/03/2002 00:51:00,246,18,18,3,11,1
09/03/2002 00:52:00,246,19,18,3,11,1
09/03/2002 00:53:00,246,18,17,3,11,1
09/03/2002 00:54:00,246,18,17,3,11,1
09/03/2002 00:55:00,246,18,18,3,11,1
09/03/2002 00:56:00,246,17,17,3,11,1
09/03/2002 00:57:00,246,18,16,3,10,1
09/03/2002 00:58:00,246,18,16,3,11,1
09/03/2002 00:59:00,246,17,16,3,11,1
09/03/2002 01:00:00,246,16,17,2,11,1
09/03/2002 01:01:00,246,16,17,2,11,1
09/03/2002 01:02:00,246,15,17,2,11,1
09/03/2002 01:03:00,246,15,17,2,11,1
09/03/2002 01:04:00,246,15,17,2,11,1
09/03/2002 01:05:00,246,15,16,2,11,1
09/03/2002 01:06:00,246,15,16,2,11,1
09/03/2002 01:07:00,246,14,16,2,11,1
09/03/2002 01:08:00,246,15,16,2,11,1
09/03/2002 01:09:00,246,14,17,2,11,1
09/03/2002 01:10:00,246,14,17,2,11,1
09/03/2002 01:11:00,246,14,16,2,10,1
09/03/2002 01:12:00,246,13,16,2,11,1
09/03/2002 01:13:00,246,12,16,2,11,1
09/03/2002 01:14:00,246,12,15,1,10,1
09/03/2002 01:15:00,246,12,16,1,10,1
09/03/2002 01:16:00,246,11,16,1,10,1
09/03/2002 01:17:00,246,12,15,1,10,1
09/03/2002 01:18:00,246,11,15,1,10,1
09/03/2002 01:19:00,246,10,15,1,10,1
09/03/2002 01:20:00,246,10,14,1,10,1
09/03/2002 01:21:00,246,10,15,1,10,1
09/03/2002 01:22:00,246,10,15,1,10,1
09/03/2002 01:23:00,246,10,15,1,10,1
09/03/2002 01:24:00,246,9,15,1,10,1
09/03/2002 01:25:00,246,9,15,1,10,1
09/03/2002 01:26:00,246,10,15,1,10,1
09/03/2002 01:27:00,246,9,16,1,10,1
09/03/2002 01:28:00,246,9,16,1,10,1
09/03/2002 01:29:00,246,8,16,1,10,1
09/03/2002 01:30:00,246,8,15,1,10,1
09/03/2002 01:31:00,246,8,15,1,10,1
09/03/2002 01:32:00,246,8,15,1,10,1
09/03/2002 01:33:00,246,8,15,1,10,1
09/03/2002 01:34:00,246,8,15,1,10,1
09/03/2002 01:35:00,246,7,15,1,10,1
09/03/2002 01:36:00,246,7,15,0,10,1
09/03/2002 01:37:00,246,7,15,0,10,1
09/03/2002 01:38:00,246,7,15,0,9,1
09/03/2002 01:39:00,246,6,15,0,9,1
09/03/2002 01:40:00,246,7,15,0,9,1
09/03/2002 01:41:00,246,6,14,0,9,1
09/03/2002 01:42:00,246,6,15,0,9,1
09/03/2002 01:43:00,246,5,15,0,9,1
09/03/2002 01:44:00,246,5,15,0,9,1
09/03/2002 01:45:00,246,6,13,0,9,1
09/03/2002 01:46:00,246,6,13,0,9,1
09/03/2002 01:47:00,246,5,13,0,9,1
09/03/2002 01:48:00,246,6,14,0,9,1
09/03/2002 01:49:00,246,6,15,0,9,1
09/03/2002 01:50:00,246,6,14,0,9,1
09/03/2002 01:51:00,246,6,14,0,9,1
09/03/2002 01:52:00,246,6,14,0,9,1
09/03/2002 01:53:00,246,6,15,0,9,1
09/03/2002 01:54:00,246,6,15,0,9,1
09/03/2002 01:55:00,246,6,15,0,9,1
09/03/2002 01:56:00,246,6,14,0,9,1
09/03/2002 01:57:00,246,7,14,0,9,1
09/03/2002 01:58:00,246,7,14,0,10,1
09/03/2002 01:59:00,246,7,15,0,9,1
09/03/2002 02:00:00,246,7,15,0,9,1
09/03/2002 02:01:00,246,7,15,0,10,1
09/03/2002 02:02:00,246,7,15,0,10,1
09/03/2002 02:03:00,246,7,15,0,10,1
09/03/2002 02:04:00,246,7,15,0,10,1
09/03/2002 02:05:00,246,7,15,0,10,1
09/03/2002 02:06:00,246,7,15,0,10,1
09/03/2002 02:07:00,246,7,15,0,10,1
09/03/2002 02:08:00,246,7,15,0,10,1
09/03/2002 02:09:00,246,7,15,0,10,1
09/03/2002 02:10:00,246,7,14,0,10,1
09/03/2002 02:11:00,246,7,14,0,10,1
09/03/2002 02:12:00,246,7,14,0,10,1
09/03/2002 02:13:00,246,6,14,0,10,1
09/03/2002 02:14:00,246,6,14,0,10,1
09/03/2002 02:15:00,246,6,14,0,10,1
09/03/2002 02:16:00,246,7,14,0,10,1
09/03/2002 02:17:00,246,7,14,0,10,1
09/03/2002 02:18:00,246,7,13,0,10,1
09/03/2002 02:19:00,246,6,14,0,10,1
09/03/2002 02:20:00,246,6,14,0,11,1
09/03/2002 02:21:00,246,6,14,0,11,1
09/03/2002 02:22:00,246,6,15,0,11,1
09/03/2002 02:23:00,246,6,14,0,11,1
09/03/2002 02:24:00,246,6,14,0,11,1
09/03/2002 02:25:00,246,6,14,0,11,1
09/03/2002 02:26:00,246,6,14,0,11,1
09/03/2002 02:27:00,246,7,14,0,12,1
09/03/2002 02:28:00,246,8,14,0,12,1
09/03/2002 02:29:00,246,8,14,0,12,1
09/03/2002 02:30:00,246,8,15,0,12,1
09/03/2002 02:31:00,246,8,15,0,12,1
09/03/2002 02:32:00,246,8,15,0,13,1
09/03/2002 02:33:00,246,8,15,0,13,1
09/03/2002 02:34:00,246,8,15,0,13,1
09/03/2002 02:35:00,246,8,15,0,13,1
09/03/2002 02:36:00,246,9,15,0,13,1
09/03/2002 02:37:00,246,8,13,0,13,1
09/03/2002 02:38:00,246,8,14,0,14,1
09/03/2002 02:39:00,246,9,14,0,14,1
09/03/2002 02:40:00,246,8,15,0,15,1
09/03/2002 02:41:00,246,8,16,0,16,1
09/03/2002 02:42:00,246,8,14,0,16,1
09/03/2002 02:43:00,246,9,14,1,17,1
09/03/2002 02:44:00,246,9,15,1,17,1
09/03/2002 02:45:00,246,9,15,1,17,1
09/03/2002 02:46:00,246,9,15,1,17,1
09/03/2002 02:47:00,246,10,14,0,17,1
09/03/2002 02:48:00,246,10,14,0,17,1
09/03/2002 02:49:00,246,10,13,0,18,1
09/03/2002 02:50:00,246,10,13,0,18,1
09/03/2002 02:51:00,246,11,12,0,18,1
09/03/2002 02:52:00,246,12,12,0,18,1
09/03/2002 02:53:00,246,12,12,0,18,1
09/03/2002 02:54:00,246,12,12,0,18,1
09/03/2002 02:55:00,246,13,12,0,18,1
09/03/2002 02:56:00,246,13,11,0,18,1
09/03/2002 02:57:00,246,13,11,0,18,1
09/03/2002 02:58:00,246,13,11,0,19,1
09/03/2002 02:59:00,246,13,11,0,19,1
09/03/2002 03:00:00,246,13,12,0,19,1
09/03/2002 03:01:00,246,13,12,0,19,1
09/03/2002 03:02:00,246,13,11,0,19,1
09/03/2002 03:03:00,246,14,11,0,20,1
09/03/2002 03:04:00,246,14,11,0,20,1
09/03/2002 03:05:00,246,14,11,0,20,1
09/03/2002 03:06:00,246,14,10,0,20,1
09/03/2002 03:07:00,246,14,9,0,19,1
09/03/2002 03:08:00,246,14,9,0,19,1
09/03/2002 03:09:00,246,15,8,0,19,1
09/03/2002 03:10:00,246,15,8,0,19,1
09/03/2002 03:11:00,246,15,9,0,18,1
09/03/2002 03:12:00,246,15,8,0,19,1
09/03/2002 03:13:00,246,16,8,0,18,1
09/03/2002 03:14:00,246,16,9,0,18,1
09/03/2002 03:15:00,246,17,8,0,18,1
09/03/2002 03:16:00,246,16,9,0,19,1
09/03/2002 03:17:00,246,16,8,0,19,1
09/03/2002 03:18:00,246,17,8,1,20,1
09/03/2002 03:19:00,246,16,8,1,21,1
09/03/2002 03:20:00,246,15,8,1,21,1
09/03/2002 03:21:00,246,15,9,0,21,1
09/03/2002 03:22:00,246,15,9,1,21,1
09/03/2002 03:23:00,246,14,9,1,21,1
09/03/2002 03:24:00,246,14,9,0,21,1
09/03/2002 03:25:00,246,14,8,0,21,1
09/03/2002 03:26:00,246,15,9,0,21,1
09/03/2002 03:27:00,246,15,9,0,21,1
09/03/2002 03:28:00,246,16,9,1,21,1
09/03/2002 03:29:00,246,15,8,1,21,1
09/03/2002 03:30:00,246,15,8,1,22,1
09/03/2002 03:31:00,246,15,9,1,22,1
09/03/2002 03:32:00,246,15,9,1,22,1
09/03/2002 03:33:00,246,15,9,1,22,1
09/03/2002 03:34:00,246,15,9,1,22,1
09/03/2002 03:35:00,246,16,9,1,22,1
09/03/2002 03:36:00,246,15,9,1,23,1
09/03/2002 03:37:00,246,15,9,1,23,1
09/03/2002 03:38:00,246,15,9,1,23,1
09/03/2002 03:39:00,246,15,9,1,23,1
09/03/2002 03:40:00,246,15,9,1,24,1
09/03/2002 03:41:00,246,15,9,1,23,1
09/03/2002 03:42:00,246,15,8,0,24,1
09/03/2002 03:43:00,246,14,9,1,24,1
09/03/2002 03:44:00,246,14,9,1,24,1
09/03/2002 03:45:00,246,14,9,1,24,1
09/03/2002 03:46:00,246,14,9,1,24,1
09/03/2002 03:47:00,246,14,10,1,24,1
09/03/2002 03:48:00,246,13,10,0,24,1
09/03/2002 03:49:00,246,14,10,0,24,1
09/03/2002 03:50:00,246,14,10,0,24,1
09/03/2002 03:51:00,246,13,10,1,24,1
09/03/2002 03:52:00,246,13,10,0,25,1
09/03/2002 03:53:00,246,13,9,0,24,1
09/03/2002 03:54:00,246,13,9,0,24,1
09/03/2002 03:55:00,246,14,9,0,24,1
09/03/2002 03:56:00,246,14,9,1,24,1
09/03/2002 03:57:00,246,14,9,1,24,1
09/03/2002 03:58:00,246,14,9,1,24,1
09/03/2002 03:59:00,246,14,9,1,24,1
09/03/2002 04:00:00,246,14,10,1,24,1
09/03/2002 04:01:00,246,14,10,1,24,1
09/03/2002 04:02:00,246,13,10,1,24,1
09/03/2002 04:03:00,246,13,10,0,24,1
09/03/2002 04:04:00,246,14,11,0,24,1
09/03/2002 04:05:00,246,14,11,0,24,1
09/03/2002 04:06:00,246,13,10,0,24,1
09/03/2002 04:07:00,246,13,9,0,25,1
09/03/2002 04:08:00,246,13,9,0,25,1
09/03/2002 04:09:00,246,12,9,1,25,1
09/03/2002 04:10:00,246,12,9,1,25,1
09/03/2002 04:11:00,246,12,10,1,25,1
09/03/2002 04:12:00,246,11,9,1,25,1
09/03/2002 04:13:00,246,11,9,1,25,1
09/03/2002 04:14:00,246,12,10,1,24,1
09/03/2002 04:15:00,246,11,10,1,24,1
09/03/2002 04:16:00,246,11,10,1,24,1
09/03/2002 04:17:00,246,11,10,1,24,1
09/03/2002 04:18:00,246,9,9,1,24,1
09/03/2002 04:19:00,246,9,9,1,25,1
09/03/2002 04:20:00,246,9,9,1,24,1
09/03/2002 04:21:00,246,9,9,1,24,1
09/03/2002 04:22:00,246,9,10,1,23,1
09/03/2002 04:23:00,246,10,11,1,23,1
09/03/2002 04:24:00,246,10,11,1,22,1
09/03/2002 04:25:00,246,9,12,1,22,1
09/03/2002 04:26:00,246,9,11,1,22,1
09/03/2002 04:27:00,246,10,11,1,22,1
09/03/2002 04:28:00,246,10,11,1,22,1
09/03/2002 04:29:00,246,9,11,1,22,1
09/03/2002 04:30:00,246,10,10,1,22,1
09/03/2002 04:31:00,246,10,10,1,21,1
09/03/2002 04:32:00,246,10,11,1,21,1
09/03/2002 04:33:00,246,11,11,1,21,1
09/03/2002 04:34:00,246,10,10,1,21,1
09/03/2002 04:35:00,246,10,10,1,22,1
09/03/2002 04:36:00,246,10,10,1,22,1
09/03/2002 04:37:00,246,10,11,1,22,1
09/03/2002 04:38:00,246,9,11,1,22,1
09/03/2002 04:39:00,246,9,10,1,22,1
