DateTime,DOY,ASY_D,ASY_H,SYM_D,SYM_H,Location
03/19/2001 00:00:00,78,13,14,-6,-8,1
03/19/2001 00:01:00,78,13,15,-6,-8,1
03/19/2001 00:02:00,78,13,15,-6,-8,1
03/19/2001 00:03:00,78,13,15,-6,-8,1
03/19/2001 00:04:00,78,13,16,-7,-8,1
03/19/2001 00:05:00,78,13,16,-7,-7,1
03/19/2001 00:06:00,78,12,16,-7,-7,1
03/19/2001 00:07:00,78,13,15,-6,-7,1
03/19/2001 00:08:00,78,14,17,-7,-7,1
03/19/2001 00:09:00,78,14,17,-7,-7,1
03/19/2001 00:10:00,78,15,17,-7,-7,1
03/19/2001 00:11:00,78,16,17,-7,-7,1
03/19/2001 00:12:00,78,14,17,-7,-7,1
03/19/2001 00:13:00,78,15,17,-7,-7,1
03/19/2001 00:14:00,78,14,17,-7,-7,1
03/19/2001 00:15:00,78,15,17,-7,-7,1
03/19/2001 00:16:00,78,15,17,-7,-7,1
03/19/2001 00:17:00,78,16,17,-7,-7,1
03/19/2001 00:18:00,78,16,17,-7,-7,1
03/19/2001 00:19:00,78,15,18,-7,-7,1
03/19/2001 00:20:00,78,16,18,-7,-7,1
03/19/2001 00:21:00,78,15,18,-7,-7,1
03/19/2001 00:22:00,78,15,17,-7,-6,1
03/19/2001 00:23:00,78,16,17,-8,-6,1
03/19/2001 00:24:00,78,16,18,-8,-6,1
03/19/2001 00:25:00,78,16,17,-8,-6,1
03/19/2001 00:26:00,78,16,17,-8,-6,1
03/19/2001 00:27:00,78,17,17,-8,-6,1
03/19/2001 00:28:00,78,16,17,-8,-6,1
03/19/2001 00:29:00,78,16,17,-8,-6,1
03/19/2001 00:30:00,78,16,17,-8,-6,1
03/19/2001 00:31:00,78,16,17,-8,-6,1
03/19/2001 00:32:00,78,16,17,-8,-6,1
03/19/2001 00:33:00,78,17,17,-8,-5,1
03/19/2001 00:34:00,78,17,16,-8,-6,1
03/19/2001 00:35:00,78,17,15,-8,-6,1
03/19/2001 00:36:00,78,17,16,-8,-6,1
03/19/2001 00:37:00,78,17,15,-8,-6,1
03/19/2001 00:38:00,78,17,16,-8,-6,1
03/19/2001 00:39:00,78,17,16,-8,-6,1
03/19/2001 00:40:00,78,18,15,-8,-5,1
03/19/2001 00:41:00,78,17,16,-8,-6,1
03/19/2001 00:42:00,78,18,15,-8,-6,1
03/19/2001 00:43:00,78,18,15,-8,-6,1
03/19/2001 00:44:00,78,17,15,-8,-6,1
03/19/2001 00:45:00,78,18,15,-8,-6,1
03/19/2001 00:46:00,78,17,15,-8,-6,1
03/19/2001 00:47:00,78,17,14,-8,-5,1
03/19/2001 00:48:00,78,17,13,-8,-6,1
03/19/2001 00:49:00,78,17,13,-8,-6,1
03/19/2001 00:50:00,78,17,14,-8,-6,1
03/19/2001 00:51:00,78,17,14,-8,-6,1
03/19/2001 00:52:00,78,17,14,-8,-6,1
03/19/2001 00:53:00,78,17,13,-8,-6,1
03/19/2001 00:54:00,78,17,13,-7,-6,1
03/19/2001 00:55:00,78,17,12,-7,-6,1
03/19/2001 00:56:00,78,17,11,-7,-6,1
03/19/2001 00:57:00,78,18,11,-7,-7,1
03/19/2001 00:58:00,78,18,10,-7,-7,1
03/19/2001 00:59:00,78,17,10,-7,-7,1
03/19/2001 01:00:00,78,17,10,-7,-7,1
03/19/2001 01:01:00,78,17,10,-7,-7,1
03/19/2001 01:02:00,78,17,10,-7,-7,1
03/19/2001 01:03:00,78,17,10,-7,-7,1
03/19/2001 01:04:00,78,18,10,-7,-7,1
03/19/2001 01:05:00,78,18,10,-7,-7,1
03/19/2001 01:06:00,78,17,10,-6,-7,1
03/19/2001 01:07:00,78,17,10,-6,-7,1
03/19/2001 01:08:00,78,18,10,-7,-7,1
03/19/2001 01:09:00,78,17,10,-6,-7,1
03/19/2001 01:10:00,78,17,10,-6,-7,1
03/19/2001 01:11:00,78,17,10,-6,-7,1
03/19/2001 01:12:00,78,17,10,-6,-7,1
03/19/2001 01:13:00,78,18,10,-6,-7,1
03/19/2001 01:14:00,78,17,10,-6,-7,1
03/19/2001 01:15:00,78,18,10,-6,-7,1
03/19/2001 01:16:00,78,18,10,-6,-7,1
03/19/2001 01:17:00,78,18,10,-6,-7,1
03/19/2001 01:18:00,78,18,10,-6,-7,1
03/19/2001 01:19:00,78,18,10,-6,-7,1
03/19/2001 01:20:00,78,18,10,-6,-7,1
03/19/2001 01:21:00,78,18,10,-6,-7,1
03/19/2001 01:22:00,78,17,11,-6,-7,1
03/19/2001 01:23:00,78,17,9,-6,-7,1
03/19/2001 01:24:00,78,17,10,-6,-8,1
03/19/2001 01:25:00,78,17,10,-6,-8,1
03/19/2001 01:26:00,78,18,10,-6,-8,1
03/19/2001 01:27:00,78,18,10,-6,-8,1
03/19/2001 01:28:00,78,18,9,-5,-8,1
03/19/2001 01:29:00,78,18,10,-6,-8,1
03/19/2001 01:30:00,78,19,10,-6,-9,1
03/19/2001 01:31:00,78,19,10,-6,-9,1
03/19/2001 01:32:00,78,18,10,-6,-9,1
03/19/2001 01:33:00,78,20,10,-6,-9,1
03/19/2001 01:34:00,78,20,11,-6,-9,1
03/19/2001 01:35:00,78,20,10,-6,-9,1
03/19/2001 01:36:00,78,19,10,-6,-9,1
03/19/2001 01:37:00,78,20,9,-6,-9,1
03/19/2001 01:38:00,78,19,9,-5,-9,1
03/19/2001 01:39:00,78,19,9,-5,-9,1
03/19/2001 01:40:00,78,20,9,-5,-9,1
03/19/2001 01:41:00,78,19,9,-5,-9,1
03/19/2001 01:42:00,78,19,10,-5,-9,1
03/19/2001 01:43:00,78,20,10,-5,-9,1
03/19/2001 01:44:00,78,19,10,-5,-9,1
03/19/2001 01:45:00,78,20,10,-5,-9,1
03/19/2001 01:46:00,78,19,11,-5,-9,1
03/19/2001 01:47:00,78,19,11,-5,-9,1
03/19/2001 01:48:00,78,19,11,-5,-9,1
03/19/2001 01:49:00,78,19,10,-5,-9,1
03/19/2001 01:50:00,78,19,10,-5,-9,1
03/19/2001 01:51:00,78,19,10,-5,-9,1
03/19/2001 01:52:00,78,19,10,-5,-8,1
03/19/2001 01:53:00,78,19,10,-5,-8,1
03/19/2001 01:54:00,78,19,11,-5,-9,1
03/19/2001 01:55:00,78,19,11,-5,-8,1
03/19/2001 01:56:00,78,21,11,-5,-8,1
03/19/2001 01:57:00,78,20,10,-5,-8,1
03/19/2001 01:58:00,78,20,10,-5,-8,1
03/19/2001 01:59:00,78,20,10,-5,-8,1
03/19/2001 02:00:00,78,20,12,-5,-9,1
03/19/2001 02:01:00,78,19,11,-5,-9,1
03/19/2001 02:02:00,78,19,11,-5,-9,1
03/19/2001 02:03:00,78,18,11,-5,-9,1
03/19/2001 02:04:00,78,19,12,-5,-9,1
03/19/2001 02:05:00,78,19,12,-5,-9,1
03/19/2001 02:06:00,78,19,11,-5,-9,1
03/19/2001 02:07:00,78,19,12,-5,-9,1
03/19/2001 02:08:00,78,19,11,-5,-9,1
03/19/2001 02:09:00,78,20,11,-5,-9,1
03/19/2001 02:10:00,78,20,12,-5,-9,1
03/19/2001 02:11:00,78,19,11,-5,-9,1
03/19/2001 02:12:00,78,20,11,-5,-9,1
03/19/2001 02:13:00,78,20,11,-5,-9,1
03/19/2001 02:14:00,78,20,11,-5,-9,1
03/19/2001 02:15:00,78,21,11,-5,-9,1
03/19/2001 02:16:00,78,21,12,-5,-9,1
03/19/2001 02:17:00,78,20,11,-5,-10,1
03/19/2001 02:18:00,78,20,10,-5,-9,1
03/19/2001 02:19:00,78,20,11,-5,-9,1
03/19/2001 02:20:00,78,21,10,-5,-9,1
03/19/2001 02:21:00,78,21,11,-5,-9,1
03/19/2001 02:22:00,78,21,11,-5,-9,1
03/19/2001 02:23:00,78,21,11,-5,-9,1
03/19/2001 02:24:00,78,20,12,-5,-9,1
03/19/2001 02:25:00,78,20,11,-5,-9,1
03/19/2001 02:26:00,78,20,11,-5,-9,1
03/19/2001 02:27:00,78,19,11,-5,-9,1
03/19/2001 02:28:00,78,20,12,-5,-9,1
03/19/2001 02:29:00,78,20,10,-6,-9,1
03/19/2001 02:30:00,78,20,11,-5,-9,1
03/19/2001 02:31:00,78,20,11,-5,-9,1
03/19/2001 02:32:00,78,20,12,-5,-9,1
03/19/2001 02:33:00,78,20,11,-5,-9,1
03/19/2001 02:34:00,78,20,10,-6,-9,1
03/19/2001 02:35:00,78,20,11,-6,-9,1
03/19/2001 02:36:00,78,21,10,-6,-9,1
03/19/2001 02:37:00,78,21,11,-6,-9,1
03/19/2001 02:38:00,78,22,11,-6,-9,1
03/19/2001 02:39:00,78,22,10,-6,-9,1
03/19/2001 02:40:00,78,23,11,-6,-10,1
03/19/2001 02:41:00,78,22,12,-6,-10,1
03/19/2001 02:42:00,78,24,11,-6,-10,1
03/19/2001 02:43:00,78,24,12,-6,-10,1
03/19/2001 02:44:00,78,24,13,-6,-11,1
03/19/2001 02:45:00,78,25,13,-7,-11,1
03/19/2001 02:46:00,78,24,14,-7,-11,1
03/19/2001 02:47:00,78,25,15,-7,-11,1
03/19/2001 02:48:00,78,25,16,-7,-11,1
03/19/2001 02:49:00,78,26,16,-7,-12,1
03/19/2001 02:50:00,78,25,15,-7,-12,1
03/19/2001 02:51:00,78,26,17,-7,-12,1
03/19/2001 02:52:00,78,25,17,-7,-12,1
03/19/2001 02:53:00,78,26,15,-7,-12,1
03/19/2001 02:54:00,78,26,16,-7,-12,1
03/19/2001 02:55:00,78,26,15,-6,-12,1
03/19/2001 02:56:00,78,26,15,-7,-12,1
03/19/2001 02:57:00,78,26,15,-6,-11,1
03/19/2001 02:58:00,78,25,14,-6,-11,1
03/19/2001 02:59:00,78,26,14,-6,-11,1
03/19/2001 03:00:00,78,26,14,-6,-11,1
03/19/2001 03:01:00,78,26,14,-7,-11,1
03/19/2001 03:02:00,78,26,14,-6,-11,1
03/19/2001 03:03:00,78,26,14,-6,-11,1
03/19/2001 03:04:00,78,26,14,-6,-11,1
03/19/2001 03:05:00,78,26,14,-6,-11,1
03/19/2001 03:06:00,78,26,14,-6,-11,1
03/19/2001 03:07:00,78,27,14,-6,-11,1
03/19/2001 03:08:00,78,27,14,-6,-11,1
03/19/2001 03:09:00,78,27,14,-6,-11,1
03/19/2001 03:10:00,78,28,14,-6,-11,1
03/19/2001 03:11:00,78,27,13,-6,-11,1
03/19/2001 03:12:00,78,27,13,-6,-11,1
03/19/2001 03:13:00,78,26,13,-6,-11,1
03/19/2001 03:14:00,78,27,13,-6,-12,1
03/19/2001 03:15:00,78,27,13,-6,-12,1
03/19/2001 03:16:00,78,27,13,-6,-12,1
03/19/2001 03:17:00,78,27,13,-6,-12,1
03/19/2001 03:18:00,78,26,13,-6,-12,1
03/19/2001 03:19:00,78,27,13,-6,-12,1
