DateTime,DOY,ASY_D,ASY_H,SYM_D,SYM_H,Location
4/6/2000 0:00,97,35,13,3,-15,1
4/6/2000 0:01,97,35,13,3,-15,1
4/6/2000 0:02,97,35,12,3,-15,1
4/6/2000 0:03,97,36,12,3,-16,1
4/6/2000 0:04,97,35,12,3,-16,1
4/6/2000 0:05,97,36,11,3,-16,1
4/6/2000 0:06,97,36,12,3,-16,1
4/6/2000 0:07,97,36,12,3,-16,1
4/6/2000 0:08,97,35,12,3,-16,1
4/6/2000 0:09,97,35,13,3,-16,1
4/6/2000 0:10,97,36,12,3,-17,1
4/6/2000 0:11,97,35,12,3,-17,1
4/6/2000 0:12,97,36,12,3,-17,1
4/6/2000 0:13,97,36,12,3,-17,1
4/6/2000 0:14,97,35,12,3,-17,1
4/6/2000 0:15,97,36,12,3,-17,1
4/6/2000 0:16,97,36,11,3,-18,1
4/6/2000 0:17,97,36,11,3,-18,1
4/6/2000 0:18,97,36,11,3,-18,1
4/6/2000 0:19,97,36,11,3,-18,1
4/6/2000 0:20,97,36,11,3,-18,1
4/6/2000 0:21,97,36,11,3,-19,1
4/6/2000 0:22,97,36,11,3,-19,1
4/6/2000 0:23,97,36,11,3,-19,1
4/6/2000 0:24,97,36,11,3,-19,1
4/6/2000 0:25,97,36,12,3,-19,1
4/6/2000 0:26,97,35,12,3,-19,1
4/6/2000 0:27,97,35,12,3,-20,1
4/6/2000 0:28,97,35,12,3,-20,1
4/6/2000 0:29,97,34,12,3,-20,1
4/6/2000 0:30,97,34,12,3,-20,1
4/6/2000 0:31,97,35,12,3,-19,1
4/6/2000 0:32,97,35,12,3,-19,1
4/6/2000 0:33,97,36,12,3,-19,1
4/6/2000 0:34,97,36,12,3,-19,1
4/6/2000 0:35,97,35,12,3,-20,1
4/6/2000 0:36,97,36,12,3,-20,1
4/6/2000 0:37,97,35,12,3,-20,1
4/6/2000 0:38,97,35,12,3,-20,1
4/6/2000 0:39,97,35,13,3,-20,1
4/6/2000 0:40,97,35,13,3,-20,1
4/6/2000 0:41,97,35,13,3,-20,1
4/6/2000 0:42,97,35,13,3,-20,1
4/6/2000 0:43,97,36,13,3,-20,1
4/6/2000 0:44,97,36,13,3,-20,1
4/6/2000 0:45,97,37,13,3,-20,1
4/6/2000 0:46,97,36,13,3,-20,1
4/6/2000 0:47,97,37,13,3,-20,1
4/6/2000 0:48,97,37,13,3,-20,1
4/6/2000 0:49,97,37,13,3,-20,1
