DateTime,DOY,D_TEC,ASY_H,SYM_D,SYM_H,Location
3/9/2012 1:59,69,-0.075318124,19,-5,-7,1
3/9/2012 2:00,69,-0.09283196,19,-5,-8,1
3/9/2012 2:01,69,-0.110345796,20,-5,-9,1
3/9/2012 2:02,69,-0.127859632,19,-6,-10,1
3/9/2012 2:03,69,-0.143637949,19,-6,-10,1
3/9/2012 2:04,69,-0.159416267,19,-7,-11,1
3/9/2012 2:05,69,-0.175194584,19,-7,-12,1
3/9/2012 2:06,69,-0.190972901,19,-7,-13,1
3/9/2012 2:07,69,-0.206751218,19,-7,-14,1
3/9/2012 2:08,69,-0.226900097,19,-7,-14,1
3/9/2012 2:09,69,-0.247048975,20,-7,-14,1
3/9/2012 2:10,69,-0.267197854,22,-6,-15,1
3/9/2012 2:11,69,-0.287346732,22,-6,-15,1
3/9/2012 2:12,69,-0.30749561,22,-6,-16,1
3/9/2012 2:13,69,-0.307087126,21,-5,-15,1
3/9/2012 2:14,69,-0.306678641,22,-5,-14,1
3/9/2012 2:15,69,-0.306270156,24,-5,-15,1
3/9/2012 2:16,69,-0.305861672,23,-5,-15,1
3/9/2012 2:17,69,-0.305453187,22,-5,-16,1
3/9/2012 2:18,69,-0.370947873,22,-5,-15,1
3/9/2012 2:19,69,-0.436442558,23,-6,-15,1
3/9/2012 2:20,69,-0.501937243,24,-6,-15,1
3/9/2012 2:21,69,-0.567431929,24,-6,-16,1
3/9/2012 2:22,69,-0.632926614,23,-6,-17,1
3/9/2012 2:23,69,-0.684676928,23,-7,-18,1
3/9/2012 2:24,69,-0.736427241,24,-7,-19,1
3/9/2012 2:25,69,-0.788177555,26,-7,-20,1
3/9/2012 2:26,69,-0.839927868,26,-6,-21,1
3/9/2012 2:27,69,-0.891678182,27,-6,-21,1
3/9/2012 2:28,69,-0.923468937,27,-6,-21,1
3/9/2012 2:29,69,-0.955259692,27,-5,-21,1
3/9/2012 2:30,69,-0.987050447,27,-5,-21,1
3/9/2012 2:31,69,-1.018841202,27,-5,-22,1
3/9/2012 2:32,69,-1.050631957,28,-5,-24,1
3/9/2012 2:33,69,-1.109874309,27,-5,-24,1
3/9/2012 2:34,69,-1.169116661,28,-5,-24,1
3/9/2012 2:35,69,-1.228359012,29,-5,-24,1
3/9/2012 2:36,69,-1.287601364,32,-4,-23,1
3/9/2012 2:37,69,-1.346843715,35,-3,-24,1
3/9/2012 2:38,69,-1.411982364,35,-4,-25,1
3/9/2012 2:39,69,-1.477121012,35,-3,-25,1
3/9/2012 2:40,69,-1.54225966,35,-3,-26,1
3/9/2012 2:41,69,-1.607398309,38,-1,-26,1
3/9/2012 2:42,69,-1.672536957,44,0,-25,1
3/9/2012 2:43,69,-1.714510296,47,1,-25,1
3/9/2012 2:44,69,-1.756483635,49,2,-26,1
3/9/2012 2:45,69,-1.798456973,50,4,-26,1
3/9/2012 2:46,69,-1.840430312,51,4,-27,1
3/9/2012 2:47,69,-1.882403651,51,5,-28,1
3/9/2012 2:48,69,-1.919944211,49,5,-28,1
3/9/2012 2:49,69,-1.957484771,48,6,-27,1
3/9/2012 2:50,69,-1.995025331,55,6,-27,1
3/9/2012 2:51,69,-2.032565892,56,7,-28,1
3/9/2012 2:52,69,-2.070106452,59,6,-30,1
3/9/2012 2:53,69,-2.092106675,58,6,-30,1
3/9/2012 2:54,69,-2.114106897,60,6,-32,1
3/9/2012 2:55,69,-2.13610712,63,7,-33,1
3/9/2012 2:56,69,-2.158107343,66,7,-34,1
3/9/2012 2:57,69,-2.180107566,67,7,-36,1
3/9/2012 2:58,69,-2.190959321,67,7,-36,1
3/9/2012 2:59,69,-2.201811076,69,7,-36,1
3/9/2012 3:00,69,-2.21266283,72,7,-37,1
3/9/2012 3:01,69,-2.223514585,74,7,-37,1
3/9/2012 3:02,69,-2.23436634,75,7,-38,1
3/9/2012 3:03,69,-2.236561621,79,6,-39,1
3/9/2012 3:04,69,-2.238756901,79,5,-40,1
3/9/2012 3:05,69,-2.240952182,78,4,-40,1
3/9/2012 3:06,69,-2.243147462,81,4,-41,1
3/9/2012 3:07,69,-2.245342743,79,3,-39,1
3/9/2012 3:08,69,-2.245181479,81,3,-38,1
3/9/2012 3:09,69,-2.245020215,83,2,-39,1
3/9/2012 3:10,69,-2.244858951,83,1,-39,1
3/9/2012 3:11,69,-2.244697687,86,1,-42,1
3/9/2012 3:12,69,-2.244536423,82,0,-44,1
3/9/2012 3:13,69,-2.253280285,82,-1,-44,1
3/9/2012 3:14,69,-2.262024147,82,-1,-45,1
3/9/2012 3:15,69,-2.270768009,85,-1,-44,1
3/9/2012 3:16,69,-2.279511871,87,-1,-43,1
3/9/2012 3:17,69,-2.288255733,89,-1,-44,1
3/9/2012 3:18,69,-2.25813453,90,-1,-44,1
3/9/2012 3:19,69,-2.228013326,91,0,-43,1
3/9/2012 3:20,69,-2.197892123,95,1,-44,1
3/9/2012 3:21,69,-2.167770919,105,3,-44,1
3/9/2012 3:22,69,-2.137649716,112,4,-44,1
3/9/2012 3:23,69,-2.082214058,119,4,-43,1
3/9/2012 3:24,69,-2.026778401,130,5,-42,1
3/9/2012 3:25,69,-1.971342743,138,4,-43,1
3/9/2012 3:26,69,-1.915907086,142,4,-41,1
3/9/2012 3:27,69,-1.860471428,145,4,-41,1
3/9/2012 3:28,69,-1.797966298,144,4,-40,1
3/9/2012 3:29,69,-1.735461167,142,3,-40,1
3/9/2012 3:30,69,-1.672956037,136,2,-42,1
3/9/2012 3:31,69,-1.610450906,127,1,-45,1
3/9/2012 3:32,69,-1.547945776,122,-1,-47,1
3/9/2012 3:33,69,-1.516662913,120,-2,-50,1
3/9/2012 3:34,69,-1.485380049,114,-3,-52,1
3/9/2012 3:35,69,-1.454097186,118,-3,-55,1
3/9/2012 3:36,69,-1.422814323,111,-4,-57,1
3/9/2012 3:37,69,-1.39153146,107,-5,-60,1
3/9/2012 3:38,69,-1.389103515,107,-6,-62,1
3/9/2012 3:39,69,-1.38667557,104,-6,-64,1
3/9/2012 3:40,69,-1.384247625,102,-6,-66,1
3/9/2012 3:41,69,-1.38181968,102,-6,-67,1
3/9/2012 3:42,69,-1.379391735,99,-5,-67,1
3/9/2012 3:43,69,-1.367257419,102,-4,-68,1
3/9/2012 3:44,69,-1.355123104,104,-3,-69,1
3/9/2012 3:45,69,-1.342988788,104,-3,-70,1
3/9/2012 3:46,69,-1.330854472,102,-2,-69,1
3/9/2012 3:47,69,-1.318720157,103,-1,-70,1
3/9/2012 3:48,69,-1.319834298,104,-1,-71,1
3/9/2012 3:49,69,-1.32094844,103,0,-71,1
3/9/2012 3:50,69,-1.322062581,105,0,-72,1
3/9/2012 3:51,69,-1.323176723,105,1,-72,1
3/9/2012 3:52,69,-1.324290864,107,1,-71,1
3/9/2012 3:53,69,-1.280819314,110,2,-71,1
3/9/2012 3:54,69,-1.237347764,110,2,-70,1
3/9/2012 3:55,69,-1.193876214,110,2,-70,1
3/9/2012 3:56,69,-1.150404664,109,2,-70,1
3/9/2012 3:57,69,-1.106933114,107,2,-70,1
3/9/2012 3:58,69,-1.110382909,108,2,-70,1
3/9/2012 3:59,69,-1.113832704,110,1,-71,1
3/9/2012 4:00,69,-1.117282499,109,1,-72,1
3/9/2012 4:01,69,-1.120732294,109,0,-73,1
3/9/2012 4:02,69,-1.12418209,110,-1,-74,1
3/9/2012 4:03,69,-1.108045649,108,-2,-76,1
3/9/2012 4:04,69,-1.091909208,109,-3,-77,1
3/9/2012 4:05,69,-1.075772766,108,-3,-78,1
3/9/2012 4:06,69,-1.059636325,108,-3,-79,1
3/9/2012 4:07,69,-1.043499884,106,-3,-79,1
3/9/2012 4:08,69,-1.067534487,107,-2,-81,1
3/9/2012 4:09,69,-1.091569089,110,-2,-81,1
3/9/2012 4:10,69,-1.115603691,111,-1,-82,1
3/9/2012 4:11,69,-1.139638293,109,-1,-82,1
3/9/2012 4:12,69,-1.163672895,112,0,-81,1
3/9/2012 4:13,69,-1.158700161,121,1,-82,1
3/9/2012 4:14,69,-1.153727427,127,3,-86,1
3/9/2012 4:15,69,-1.148754693,126,4,-85,1
3/9/2012 4:16,69,-1.143781959,131,5,-85,1
3/9/2012 4:17,69,-1.138809224,140,6,-84,1
3/9/2012 4:18,69,-1.194941442,141,6,-83,1
3/9/2012 4:19,69,-1.25107366,146,7,-83,1
3/9/2012 4:20,69,-1.307205877,146,8,-82,1
3/9/2012 4:21,69,-1.363338095,142,8,-83,1
3/9/2012 4:22,69,-1.419470312,139,8,-83,1
3/9/2012 4:23,69,-1.446212718,137,8,-85,1
3/9/2012 4:24,69,-1.472955124,129,7,-85,1
3/9/2012 4:25,69,-1.499697529,125,5,-86,1
3/9/2012 4:26,69,-1.526439935,122,4,-87,1
3/9/2012 4:27,69,-1.55318234,121,2,-88,1
3/9/2012 4:28,69,-1.577302384,126,1,-90,1
3/9/2012 4:29,69,-1.601422427,130,0,-91,1
3/9/2012 4:30,69,-1.625542471,129,-2,-93,1
3/9/2012 4:31,69,-1.649662515,128,-3,-93,1
3/9/2012 4:32,69,-1.673782558,129,-4,-96,1
3/9/2012 4:33,69,-1.701478628,129,-4,-99,1
3/9/2012 4:34,69,-1.729174698,134,-4,-98,1
3/9/2012 4:35,69,-1.756870768,137,-3,-100,1
3/9/2012 4:36,69,-1.784566838,139,-3,-100,1
3/9/2012 4:37,69,-1.812262908,136,-3,-101,1
3/9/2012 4:38,69,-1.803160644,134,-2,-102,1
3/9/2012 4:39,69,-1.794058379,134,-2,-104,1
3/9/2012 4:40,69,-1.784956115,134,-3,-104,1
3/9/2012 4:41,69,-1.775853851,131,-3,-102,1
3/9/2012 4:42,69,-1.766751587,136,-2,-102,1
3/9/2012 4:43,69,-1.747751819,133,-2,-101,1
3/9/2012 4:44,69,-1.728752051,131,-1,-103,1
3/9/2012 4:45,69,-1.709752283,132,-1,-102,1
3/9/2012 4:46,69,-1.690752515,128,-1,-101,1
3/9/2012 4:47,69,-1.671752747,125,-1,-102,1
3/9/2012 4:48,69,-1.632937239,122,0,-102,1
3/9/2012 4:49,69,-1.594121731,118,0,-102,1
3/9/2012 4:50,69,-1.555306222,118,1,-101,1
3/9/2012 4:51,69,-1.516490714,117,1,-101,1
3/9/2012 4:52,69,-1.477675206,113,2,-100,1
3/9/2012 4:53,69,-1.460392606,110,2,-100,1
3/9/2012 4:54,69,-1.443110007,109,3,-100,1
3/9/2012 4:55,69,-1.425827408,107,3,-99,1
3/9/2012 4:56,69,-1.408544809,104,3,-98,1
3/9/2012 4:57,69,-1.39126221,101,3,-98,1
3/9/2012 4:58,69,-1.364433311,98,3,-97,1
3/9/2012 4:59,69,-1.337604412,96,3,-96,1
3/9/2012 5:00,69,-1.310775513,94,3,-95,1
3/9/2012 5:01,69,-1.283946614,92,3,-95,1
3/9/2012 5:02,69,-1.257117715,91,2,-94,1
3/9/2012 5:03,69,-1.235590888,90,2,-92,1
3/9/2012 5:04,69,-1.214064062,87,2,-90,1
3/9/2012 5:05,69,-1.192537235,85,2,-89,1
3/9/2012 5:06,69,-1.171010408,84,3,-88,1
3/9/2012 5:07,69,-1.149483581,82,3,-86,1
3/9/2012 5:08,69,-1.133779308,80,3,-85,1
3/9/2012 5:09,69,-1.118075035,78,2,-83,1
3/9/2012 5:10,69,-1.102370762,75,3,-82,1
3/9/2012 5:11,69,-1.086666489,74,3,-81,1
3/9/2012 5:12,69,-1.070962217,72,2,-79,1
3/9/2012 5:13,69,-1.062489129,68,2,-77,1
3/9/2012 5:14,69,-1.054016041,65,2,-76,1
3/9/2012 5:15,69,-1.045542954,65,2,-75,1
3/9/2012 5:16,69,-1.037069866,61,2,-73,1
3/9/2012 5:17,69,-1.028596778,60,2,-73,1
3/9/2012 5:18,69,-1.005300587,60,2,-73,1
3/9/2012 5:19,69,-0.982004396,57,3,-71,1
3/9/2012 5:20,69,-0.958708205,55,3,-69,1
3/9/2012 5:21,69,-0.935412013,52,3,-67,1
3/9/2012 5:22,69,-0.912115822,51,2,-66,1
3/9/2012 5:23,69,-0.901798501,51,3,-66,1
3/9/2012 5:24,69,-0.891481179,51,3,-66,1
3/9/2012 5:25,69,-0.881163858,50,2,-64,1
3/9/2012 5:26,69,-0.870846536,51,2,-63,1
3/9/2012 5:27,69,-0.860529215,51,2,-63,1
3/9/2012 5:28,69,-0.806084393,50,2,-63,1
3/9/2012 5:29,69,-0.751639571,49,1,-62,1
3/9/2012 5:30,69,-0.697194748,48,0,-60,1
3/9/2012 5:31,69,-0.642749926,48,1,-59,1
3/9/2012 5:32,69,-0.588305104,48,1,-59,1
3/9/2012 5:33,69,-0.55850524,50,1,-60,1
3/9/2012 5:34,69,-0.528705376,49,1,-60,1
3/9/2012 5:35,69,-0.498905513,48,1,-59,1
3/9/2012 5:36,69,-0.469105649,49,1,-60,1
3/9/2012 5:37,69,-0.439305785,50,1,-60,1
3/9/2012 5:38,69,-0.405104163,49,1,-60,1
3/9/2012 5:39,69,-0.370902541,50,2,-60,1
3/9/2012 5:40,69,-0.336700919,48,1,-60,1
3/9/2012 5:41,69,-0.302499297,48,1,-59,1
3/9/2012 5:42,69,-0.268297675,48,2,-59,1
3/9/2012 5:43,69,-0.249740706,48,2,-62,1
3/9/2012 5:44,69,-0.231183736,46,1,-66,1
3/9/2012 5:45,69,-0.212626767,48,-1,-66,1
3/9/2012 5:46,69,-0.194069798,56,-2,-66,1
3/9/2012 5:47,69,-0.175512828,59,-3,-66,1
3/9/2012 5:48,69,-0.14576958,50,-1,-68,1
3/9/2012 5:49,69,-0.116026332,48,0,-70,1
3/9/2012 5:50,69,-0.086283085,46,2,-71,1
3/9/2012 5:51,69,-0.056539837,44,2,-69,1
3/9/2012 5:52,69,-0.026796589,44,2,-67,1
3/9/2012 5:53,69,-0.015834164,43,1,-64,1
3/9/2012 5:54,69,-0.004871739,43,0,-63,1
3/9/2012 5:55,69,0.006090686,43,-1,-62,1
3/9/2012 5:56,69,0.017053111,44,-2,-60,1
3/9/2012 5:57,69,0.028015536,44,-3,-57,1
3/9/2012 5:58,69,0.033662861,44,-3,-57,1
3/9/2012 5:59,69,0.039310187,46,-4,-56,1
3/9/2012 6:00,69,0.044957512,47,-5,-57,1
3/9/2012 6:01,69,0.050604838,49,-5,-58,1
3/9/2012 6:02,69,0.056252163,49,-6,-58,1
3/9/2012 6:03,69,0.066423484,50,-6,-57,1
3/9/2012 6:04,69,0.076594804,51,-6,-58,1
3/9/2012 6:05,69,0.086766125,52,-7,-59,1
3/9/2012 6:06,69,0.096937446,51,-7,-59,1
3/9/2012 6:07,69,0.107108766,50,-7,-60,1
3/9/2012 6:08,69,0.107719425,51,-7,-61,1
3/9/2012 6:09,69,0.108330083,50,-7,-61,1
3/9/2012 6:10,69,0.108940741,50,-8,-62,1
3/9/2012 6:11,69,0.109551399,48,-8,-63,1
3/9/2012 6:12,69,0.110162058,50,-9,-64,1
3/9/2012 6:13,69,0.12397631,54,-10,-67,1
3/9/2012 6:14,69,0.137790562,58,-10,-68,1
3/9/2012 6:15,69,0.151604814,63,-11,-69,1
3/9/2012 6:16,69,0.165419066,67,-12,-70,1
3/9/2012 6:17,69,0.179233318,76,-12,-72,1
3/9/2012 6:18,69,0.190128559,82,-13,-72,1
3/9/2012 6:19,69,0.2010238,89,-14,-71,1
3/9/2012 6:20,69,0.211919042,95,-15,-72,1
3/9/2012 6:21,69,0.222814283,100,-16,-73,1
3/9/2012 6:22,69,0.233709524,106,-17,-74,1
3/9/2012 6:23,69,0.202023233,112,-17,-76,1
3/9/2012 6:24,69,0.170336941,115,-17,-78,1
3/9/2012 6:25,69,0.13865065,118,-17,-80,1
3/9/2012 6:26,69,0.106964358,117,-17,-82,1
3/9/2012 6:27,69,0.075278067,119,-17,-83,1
3/9/2012 6:28,69,0.043950007,117,-17,-85,1
3/9/2012 6:29,69,0.012621947,114,-17,-85,1
3/9/2012 6:30,69,-0.018706112,111,-17,-87,1
3/9/2012 6:31,69,-0.050034172,111,-17,-87,1
3/9/2012 6:32,69,-0.081362232,112,-16,-88,1
3/9/2012 6:33,69,-0.122426759,113,-16,-88,1
3/9/2012 6:34,69,-0.163491286,118,-15,-89,1
3/9/2012 6:35,69,-0.204555814,124,-14,-90,1
3/9/2012 6:36,69,-0.245620341,129,-14,-91,1
3/9/2012 6:37,69,-0.286684868,132,-14,-92,1
3/9/2012 6:38,69,-0.315213466,135,-14,-93,1
3/9/2012 6:39,69,-0.343742064,138,-13,-94,1
3/9/2012 6:40,69,-0.372270662,141,-14,-94,1
3/9/2012 6:41,69,-0.40079926,142,-15,-94,1
3/9/2012 6:42,69,-0.429327858,141,-15,-93,1
3/9/2012 6:43,69,-0.429826636,140,-15,-92,1
3/9/2012 6:44,69,-0.430325414,141,-15,-91,1
3/9/2012 6:45,69,-0.430824192,144,-15,-89,1
3/9/2012 6:46,69,-0.431322969,151,-14,-90,1
3/9/2012 6:47,69,-0.431821747,152,-12,-92,1
3/9/2012 6:48,69,-0.434365647,156,-11,-93,1
3/9/2012 6:49,69,-0.436909547,162,-10,-94,1
3/9/2012 6:50,69,-0.439453447,167,-8,-95,1
3/9/2012 6:51,69,-0.441997347,163,-8,-98,1
3/9/2012 6:52,69,-0.444541247,152,-7,-101,1
3/9/2012 6:53,69,-0.439228413,147,-7,-103,1
3/9/2012 6:54,69,-0.433915579,148,-5,-106,1
3/9/2012 6:55,69,-0.428602746,143,-4,-108,1
3/9/2012 6:56,69,-0.423289912,135,-4,-110,1
3/9/2012 6:57,69,-0.417977079,124,-4,-111,1
3/9/2012 6:58,69,-0.413088013,117,-4,-112,1
3/9/2012 6:59,69,-0.408198947,119,-2,-113,1
3/9/2012 7:00,69,-0.403309882,128,-1,-114,1
3/9/2012 7:01,69,-0.398420816,131,-1,-116,1
3/9/2012 7:02,69,-0.39353175,128,-2,-119,1
3/9/2012 7:03,69,-0.368832268,125,-1,-120,1
3/9/2012 7:04,69,-0.344132785,125,-1,-122,1
3/9/2012 7:05,69,-0.319433303,121,0,-125,1
3/9/2012 7:06,69,-0.294733821,116,0,-126,1
3/9/2012 7:07,69,-0.270034338,108,1,-128,1
3/9/2012 7:08,69,-0.279733466,99,2,-128,1
3/9/2012 7:09,69,-0.289432594,89,4,-129,1
3/9/2012 7:10,69,-0.299131722,76,5,-129,1
3/9/2012 7:11,69,-0.308830849,67,7,-129,1
3/9/2012 7:12,69,-0.318529977,77,10,-130,1
3/9/2012 7:13,69,-0.326479404,88,13,-131,1
3/9/2012 7:14,69,-0.334428832,92,15,-131,1
3/9/2012 7:15,69,-0.342378259,92,16,-130,1
3/9/2012 7:16,69,-0.350327686,88,16,-131,1
3/9/2012 7:17,69,-0.358277113,81,17,-130,1
3/9/2012 7:18,69,-0.344123308,81,18,-131,1
3/9/2012 7:19,69,-0.329969503,83,19,-132,1
3/9/2012 7:20,69,-0.315815698,85,20,-133,1
3/9/2012 7:21,69,-0.301661893,94,22,-133,1
3/9/2012 7:22,69,-0.287508088,104,23,-133,1
3/9/2012 7:23,69,-0.280463307,104,24,-135,1
3/9/2012 7:24,69,-0.273418525,107,25,-135,1
3/9/2012 7:25,69,-0.266373744,114,25,-136,1
3/9/2012 7:26,69,-0.259328962,118,26,-137,1
3/9/2012 7:27,69,-0.25228418,117,27,-137,1
3/9/2012 7:28,69,-0.236702392,115,26,-137,1
3/9/2012 7:29,69,-0.221120604,115,26,-138,1
3/9/2012 7:30,69,-0.205538816,110,25,-139,1
3/9/2012 7:31,69,-0.189957028,108,25,-141,1
3/9/2012 7:32,69,-0.17437524,107,24,-142,1
3/9/2012 7:33,69,-0.151320233,110,24,-143,1
3/9/2012 7:34,69,-0.128265226,112,24,-143,1
3/9/2012 7:35,69,-0.105210219,113,23,-144,1
3/9/2012 7:36,69,-0.082155212,117,23,-144,1
3/9/2012 7:37,69,-0.059100205,120,24,-145,1
3/9/2012 7:38,69,-0.043798848,125,24,-144,1
3/9/2012 7:39,69,-0.028497491,131,25,-144,1
3/9/2012 7:40,69,-0.013196133,134,25,-145,1
3/9/2012 7:41,69,0.002105224,137,25,-146,1
3/9/2012 7:42,69,0.017406581,142,25,-146,1
3/9/2012 7:43,69,0.040142593,145,25,-147,1
3/9/2012 7:44,69,0.062878606,145,25,-148,1
3/9/2012 7:45,69,0.085614618,144,25,-148,1
3/9/2012 7:46,69,0.10835063,139,25,-148,1
3/9/2012 7:47,69,0.131086642,136,25,-147,1
3/9/2012 7:48,69,0.146014232,133,24,-147,1
3/9/2012 7:49,69,0.160941822,131,23,-147,1
3/9/2012 7:50,69,0.175869411,132,22,-147,1
3/9/2012 7:51,69,0.190797001,133,22,-148,1
3/9/2012 7:52,69,0.205724591,135,22,-148,1
3/9/2012 7:53,69,0.19605122,139,22,-148,1
3/9/2012 7:54,69,0.18637785,144,22,-149,1
3/9/2012 7:55,69,0.17670448,150,22,-149,1
3/9/2012 7:56,69,0.16703111,153,21,-149,1
3/9/2012 7:57,69,0.157357739,156,21,-149,1
3/9/2012 7:58,69,0.180537893,158,21,-148,1
3/9/2012 7:59,69,0.203718048,155,21,-148,1
3/9/2012 8:00,69,0.226898202,155,21,-147,1
3/9/2012 8:01,69,0.250078356,154,21,-148,1
3/9/2012 8:02,69,0.27325851,151,20,-147,1
3/9/2012 8:03,69,0.296162949,148,20,-148,1
3/9/2012 8:04,69,0.319067388,147,19,-148,1
3/9/2012 8:05,69,0.341971827,153,19,-147,1
3/9/2012 8:06,69,0.364876267,155,19,-146,1
