DateTime,DOY,D_TEC,ASY_H,SYM_D,SYM_H,Location
08/24/2005 01:42:00,236,0,18,-1,15,1
08/24/2005 01:43:00,236,0,19,0,15,1
08/24/2005 01:44:00,236,0,19,-1,15,1
08/24/2005 01:45:00,236,0,18,-1,16,1
08/24/2005 01:46:00,236,0,19,-1,16,1
08/24/2005 01:47:00,236,0,19,-1,16,1
08/24/2005 01:48:00,236,0,19,-1,16,1
08/24/2005 01:49:00,236,0,19,-1,16,1
08/24/2005 01:50:00,236,0,18,0,16,1
08/24/2005 01:51:00,236,0,19,-1,15,1
08/24/2005 01:52:00,236,0,20,-1,15,1
08/24/2005 01:53:00,236,0,21,-1,14,1
08/24/2005 01:54:00,236,0,22,-1,14,1
08/24/2005 01:55:00,236,0,22,-1,14,1
08/24/2005 01:56:00,236,0,21,-1,14,1
08/24/2005 01:57:00,236,0,21,-1,14,1
08/24/2005 01:58:00,236,0,20,-1,14,1
08/24/2005 01:59:00,236,0,19,-1,14,1
08/24/2005 02:00:00,236,0,18,-1,14,1
08/24/2005 02:01:00,236,0,17,0,14,1
08/24/2005 02:02:00,236,0,17,0,14,1
08/24/2005 02:03:00,236,0,17,0,14,1
08/24/2005 02:04:00,236,0,17,1,14,1
08/24/2005 02:05:00,236,0,16,1,15,1
08/24/2005 02:06:00,236,0,16,1,15,1
08/24/2005 02:07:00,236,0,16,1,15,1
08/24/2005 02:08:00,236,0,15,1,15,1
08/24/2005 02:09:00,236,0,15,2,15,1
08/24/2005 02:10:00,236,0,15,2,15,1
08/24/2005 02:11:00,236,0,15,2,16,1
08/24/2005 02:12:00,236,0,16,2,16,1
08/24/2005 02:13:00,236,0,16,2,16,1
08/24/2005 02:14:00,236,0,16,2,17,1
08/24/2005 02:15:00,236,0,16,2,17,1
08/24/2005 02:16:00,236,0,16,2,17,1
08/24/2005 02:17:00,236,0,16,2,16,1
08/24/2005 02:18:00,236,0,16,2,17,1
08/24/2005 02:19:00,236,0,16,2,16,1
08/24/2005 02:20:00,236,0,16,2,16,1
08/24/2005 02:21:00,236,0,16,2,16,1
08/24/2005 02:22:00,236,0,17,2,16,1
08/24/2005 02:23:00,236,0,17,2,16,1
08/24/2005 02:24:00,236,0,17,2,15,1
08/24/2005 02:25:00,236,0,17,2,15,1
08/24/2005 02:26:00,236,0,18,2,15,1
08/24/2005 02:27:00,236,0,18,2,15,1
08/24/2005 02:28:00,236,0,19,2,14,1
08/24/2005 02:29:00,236,0,19,2,14,1
08/24/2005 02:30:00,236,0,19,2,14,1
08/24/2005 02:31:00,236,0,19,1,14,1
08/24/2005 02:32:00,236,0,19,1,14,1
08/24/2005 02:33:00,236,0,19,2,14,1
08/24/2005 02:34:00,236,0,19,2,15,1
08/24/2005 02:35:00,236,0,20,1,15,1
08/24/2005 02:36:00,236,0,19,2,15,1
08/24/2005 02:37:00,236,0,19,2,16,1
08/24/2005 02:38:00,236,0,18,2,17,1
08/24/2005 02:39:00,236,0,18,2,17,1
08/24/2005 02:40:00,236,0,18,2,16,1
08/24/2005 02:41:00,236,0,19,2,16,1
08/24/2005 02:42:00,236,0,19,2,16,1
08/24/2005 02:43:00,236,0,19,2,16,1
08/24/2005 02:44:00,236,0,18,2,16,1
08/24/2005 02:45:00,236,0,19,2,17,1
08/24/2005 02:46:00,236,0,18,2,17,1
08/24/2005 02:47:00,236,0,18,2,17,1
08/24/2005 02:48:00,236,0,18,2,18,1
08/24/2005 02:49:00,236,0,18,2,18,1
08/24/2005 02:50:00,236,0,19,2,17,1
08/24/2005 02:51:00,236,0,18,2,18,1
08/24/2005 02:52:00,236,0,19,2,17,1
08/24/2005 02:53:00,236,0,18,2,17,1
08/24/2005 02:54:00,236,0,19,2,16,1
08/24/2005 02:55:00,236,0,20,2,16,1
08/24/2005 02:56:00,236,0,21,2,16,1
08/24/2005 02:57:00,236,0,21,2,16,1
08/24/2005 02:58:00,236,0,21,2,16,1
08/24/2005 02:59:00,236,0,21,2,16,1
08/24/2005 03:00:00,236,0,21,2,16,1
08/24/2005 03:01:00,236,0,21,2,17,1
08/24/2005 03:02:00,236,0,22,2,17,1
08/24/2005 03:03:00,236,0,21,3,18,1
08/24/2005 03:04:00,236,0,21,3,18,1
08/24/2005 03:05:00,236,0,21,3,17,1
08/24/2005 03:06:00,236,0,22,3,18,1
08/24/2005 03:07:00,236,0,22,3,19,1
08/24/2005 03:08:00,236,0,20,3,19,1
08/24/2005 03:09:00,236,0,20,3,19,1
08/24/2005 03:10:00,236,0,20,3,19,1
08/24/2005 03:11:00,236,0,21,3,19,1
08/24/2005 03:12:00,236,0,20,3,20,1
08/24/2005 03:13:00,236,0,19,4,20,1
08/24/2005 03:14:00,236,0,20,4,20,1
08/24/2005 03:15:00,236,0,19,4,20,1
08/24/2005 03:16:00,236,0,20,4,20,1
08/24/2005 03:17:00,236,0,20,4,19,1
08/24/2005 03:18:00,236,0,20,4,19,1
08/24/2005 03:19:00,236,0,20,4,19,1
08/24/2005 03:20:00,236,0,19,4,19,1
08/24/2005 03:21:00,236,0,19,4,18,1
08/24/2005 03:22:00,236,0,20,4,18,1
08/24/2005 03:23:00,236,0,20,5,18,1
08/24/2005 03:24:00,236,0,19,5,18,1
08/24/2005 03:25:00,236,0,19,5,18,1
08/24/2005 03:26:00,236,0,20,5,17,1
08/24/2005 03:27:00,236,0,19,5,17,1
08/24/2005 03:28:00,236,0,19,5,17,1
08/24/2005 03:29:00,236,0,20,4,17,1
08/24/2005 03:30:00,236,0,19,4,18,1
08/24/2005 03:31:00,236,0,18,5,19,1
08/24/2005 03:32:00,236,0,17,5,20,1
08/24/2005 03:33:00,236,0,16,5,21,1
08/24/2005 03:34:00,236,0,17,5,21,1
08/24/2005 03:35:00,236,0,17,5,22,1
08/24/2005 03:36:00,236,0,17,5,21,1
08/24/2005 03:37:00,236,0,17,4,21,1
08/24/2005 03:38:00,236,0,17,4,21,1
08/24/2005 03:39:00,236,0,16,4,21,1
08/24/2005 03:40:00,236,0,17,4,21,1
08/24/2005 03:41:00,236,0,17,4,21,1
08/24/2005 03:42:00,236,0,18,4,21,1
08/24/2005 03:43:00,236,0,18,3,21,1
08/24/2005 03:44:00,236,0,18,3,21,1
08/24/2005 03:45:00,236,0,19,3,21,1
08/24/2005 03:46:00,236,0,19,3,21,1
08/24/2005 03:47:00,236,0,18,3,21,1
08/24/2005 03:48:00,236,0,18,3,21,1
08/24/2005 03:49:00,236,0,18,3,21,1
08/24/2005 03:50:00,236,0,18,3,21,1
08/24/2005 03:51:00,236,0,19,3,20,1
08/24/2005 03:52:00,236,0,18,2,20,1
08/24/2005 03:53:00,236,0,19,2,19,1
08/24/2005 03:54:00,236,0,20,2,18,1
08/24/2005 03:55:00,236,0,20,2,18,1
08/24/2005 03:56:00,236,0,20,2,18,1
08/24/2005 03:57:00,236,0,20,2,18,1
08/24/2005 03:58:00,236,0,20,2,18,1
08/24/2005 03:59:00,236,0,20,2,18,1
08/24/2005 04:00:00,236,0,20,2,18,1
08/24/2005 04:01:00,236,0,19,2,18,1
08/24/2005 04:02:00,236,0,19,2,18,1
08/24/2005 04:03:00,236,0,19,2,19,1
08/24/2005 04:04:00,236,0,18,2,20,1
08/24/2005 04:05:00,236,0,17,2,20,1
08/24/2005 04:06:00,236,0,16,2,20,1
08/24/2005 04:07:00,236,0,16,2,20,1
08/24/2005 04:08:00,236,0,17,2,20,1
08/24/2005 04:09:00,236,0,17,1,20,1
08/24/2005 04:10:00,236,0,17,1,20,1
08/24/2005 04:11:00,236,0,17,1,21,1
08/24/2005 04:12:00,236,0,16,2,21,1
08/24/2005 04:13:00,236,0,15,2,22,1
08/24/2005 04:14:00,236,0,14,2,22,1
08/24/2005 04:15:00,236,0,15,1,22,1
08/24/2005 04:16:00,236,0,16,2,22,1
08/24/2005 04:17:00,236,0,16,1,23,1
08/24/2005 04:18:00,236,0,15,2,22,1
08/24/2005 04:19:00,236,0,15,2,22,1
08/24/2005 04:20:00,236,0,16,2,22,1
08/24/2005 04:21:00,236,0,15,2,22,1
08/24/2005 04:22:00,236,0,15,2,22,1
08/24/2005 04:23:00,236,0,15,2,21,1
08/24/2005 04:24:00,236,0,16,2,22,1
08/24/2005 04:25:00,236,0,17,1,23,1
08/24/2005 04:26:00,236,0,16,2,23,1
08/24/2005 04:27:00,236,0,16,1,23,1
08/24/2005 04:28:00,236,0,15,1,23,1
08/24/2005 04:29:00,236,0,15,1,23,1
08/24/2005 04:30:00,236,0,15,1,23,1
08/24/2005 04:31:00,236,0,14,1,24,1
08/24/2005 04:32:00,236,0,15,1,25,1
08/24/2005 04:33:00,236,0,15,1,26,1
08/24/2005 04:34:00,236,0,15,1,26,1
08/24/2005 04:35:00,236,0,15,1,27,1
08/24/2005 04:36:00,236,0,14,1,27,1
08/24/2005 04:37:00,236,0,13,1,27,1
08/24/2005 04:38:00,236,0,13,0,26,1
08/24/2005 04:39:00,236,0,13,0,26,1
08/24/2005 04:40:00,236,0,13,0,26,1
08/24/2005 04:41:00,236,0,13,0,26,1
08/24/2005 04:42:00,236,0,13,0,26,1
08/24/2005 04:43:00,236,0,13,0,27,1
08/24/2005 04:44:00,236,0,13,0,27,1
08/24/2005 04:45:00,236,0,13,0,28,1
08/24/2005 04:46:00,236,0,15,0,29,1
08/24/2005 04:47:00,236,0,15,0,29,1
08/24/2005 04:48:00,236,0,14,0,30,1
08/24/2005 04:49:00,236,0,13,0,30,1
08/24/2005 04:50:00,236,0,13,0,30,1
08/24/2005 04:51:00,236,0,13,0,30,1
08/24/2005 04:52:00,236,0,12,0,29,1
08/24/2005 04:53:00,236,0,12,0,29,1
08/24/2005 04:54:00,236,0,12,0,29,1
08/24/2005 04:55:00,236,0,13,0,28,1
08/24/2005 04:56:00,236,0,13,0,27,1
08/24/2005 04:57:00,236,0,13,0,25,1
08/24/2005 04:58:00,236,0,14,0,23,1
08/24/2005 04:59:00,236,0,15,0,21,1
08/24/2005 05:00:00,236,0,17,0,20,1
08/24/2005 05:01:00,236,0,17,0,19,1
08/24/2005 05:02:00,236,0,16,0,20,1
08/24/2005 05:03:00,236,0,15,0,20,1
08/24/2005 05:04:00,236,0,14,0,22,1
08/24/2005 05:05:00,236,0,13,0,23,1
08/24/2005 05:06:00,236,0,12,-1,25,1
08/24/2005 05:07:00,236,0,12,-1,25,1
08/24/2005 05:08:00,236,0,13,-1,24,1
08/24/2005 05:09:00,236,0,14,-1,23,1
08/24/2005 05:10:00,236,0,15,-1,22,1
08/24/2005 05:11:00,236,0,15,-1,22,1
08/24/2005 05:12:00,236,0,15,-1,22,1
08/24/2005 05:13:00,236,0,14,-1,22,1
08/24/2005 05:14:00,236,0,14,0,22,1
08/24/2005 05:15:00,236,0,13,-1,22,1
08/24/2005 05:16:00,236,0,13,-1,21,1
08/24/2005 05:17:00,236,0,13,-1,21,1
08/24/2005 05:18:00,236,0,13,0,21,1
08/24/2005 05:19:00,236,0,13,0,21,1
08/24/2005 05:20:00,236,0,13,0,20,1
08/24/2005 05:21:00,236,0,13,0,21,1
08/24/2005 05:22:00,236,0,12,0,20,1
08/24/2005 05:23:00,236,0,12,-1,21,1
08/24/2005 05:24:00,236,0,12,-1,21,1
08/24/2005 05:25:00,236,0,12,0,20,1
08/24/2005 05:26:00,236,0,12,0,20,1
08/24/2005 05:27:00,236,0,12,-1,20,1
08/24/2005 05:28:00,236,0,13,0,20,1
08/24/2005 05:29:00,236,0,12,-1,20,1
08/24/2005 05:30:00,236,0,13,0,19,1
08/24/2005 05:31:00,236,0,14,0,19,1
08/24/2005 05:32:00,236,0,14,0,18,1
08/24/2005 05:33:00,236,0,15,0,18,1
08/24/2005 05:34:00,236,0,16,0,17,1
08/24/2005 05:35:00,236,0,16,0,17,1
08/24/2005 05:36:00,236,0,16,0,16,1
08/24/2005 05:37:00,236,0,15,0,17,1
08/24/2005 05:38:00,236,0,16,0,16,1
08/24/2005 05:39:00,236,0,16,0,16,1
08/24/2005 05:40:00,236,0,16,0,16,1
08/24/2005 05:41:00,236,0,16,0,16,1
08/24/2005 05:42:00,236,0,15,0,16,1
08/24/2005 05:43:00,236,0,15,0,16,1
08/24/2005 05:44:00,236,0,15,0,15,1
08/24/2005 05:45:00,236,0,15,0,15,1
08/24/2005 05:46:00,236,0,15,0,16,1
08/24/2005 05:47:00,236,0,15,0,16,1
08/24/2005 05:48:00,236,0,16,0,16,1
08/24/2005 05:49:00,236,0,15,0,16,1
08/24/2005 05:50:00,236,0,15,0,15,1
08/24/2005 05:51:00,236,0,15,0,15,1
08/24/2005 05:52:00,236,0,14,0,15,1
08/24/2005 05:53:00,236,0,15,1,14,1
08/24/2005 05:54:00,236,0,15,1,13,1
08/24/2005 05:55:00,236,0,15,1,13,1
08/24/2005 05:56:00,236,0,15,1,12,1
08/24/2005 05:57:00,236,0,15,1,12,1
08/24/2005 05:58:00,236,0,14,1,13,1
08/24/2005 05:59:00,236,0,14,1,13,1
08/24/2005 06:00:00,236,0,14,1,14,1
08/24/2005 06:01:00,236,0,15,1,14,1
08/24/2005 06:02:00,236,0,16,1,15,1
08/24/2005 06:03:00,236,0,15,1,15,1
08/24/2005 06:04:00,236,0,15,1,15,1
08/24/2005 06:05:00,236,0,15,1,14,1
08/24/2005 06:06:00,236,0,15,1,14,1
08/24/2005 06:07:00,236,0,15,1,14,1
08/24/2005 06:08:00,236,0,14,1,15,1
08/24/2005 06:09:00,236,0,14,1,15,1
08/24/2005 06:10:00,236,0,13,1,15,1
08/24/2005 06:11:00,236,0,13,1,16,1
08/24/2005 06:12:00,236,0,13,1,17,1
08/24/2005 06:13:00,236,0,12,0,18,1
08/24/2005 06:14:00,236,0,15,1,20,1
08/24/2005 06:15:00,236,0,11,0,33,1
08/24/2005 06:16:00,236,0,14,0,46,1
08/24/2005 06:17:00,236,0,19,-1,52,1
08/24/2005 06:18:00,236,0,20,-2,53,1
08/24/2005 06:19:00,236,0,18,-2,51,1
08/24/2005 06:20:00,236,0,17,-2,51,1
08/24/2005 06:21:00,236,0,17,-2,52,1
08/24/2005 06:22:00,236,0,18,-2,52,1
08/24/2005 06:23:00,236,0,18,-2,53,1
08/24/2005 06:24:00,236,0,19,-2,56,1
08/24/2005 06:25:00,236,0,19,-2,56,1
08/24/2005 06:26:00,236,0,17,-2,56,1
08/24/2005 06:27:00,236,0,13,-2,57,1
08/24/2005 06:28:00,236,0,15,-2,58,1
08/24/2005 06:29:00,236,0,20,-2,59,1
08/24/2005 06:30:00,236,0,18,-2,60,1
08/24/2005 06:31:00,236,0,19,-3,61,1
08/24/2005 06:32:00,236,0,20,-3,62,1
08/24/2005 06:33:00,236,0,17,-3,62,1
08/24/2005 06:34:00,236,0,15,-3,61,1
08/24/2005 06:35:00,236,0,16,-3,61,1
08/24/2005 06:36:00,236,0,16,-3,60,1
08/24/2005 06:37:00,236,0,17,-3,60,1
08/24/2005 06:38:00,236,0,15,-3,57,1
08/24/2005 06:39:00,236,0,11,-3,56,1
08/24/2005 06:40:00,236,0,7,-3,58,1
08/24/2005 06:41:00,236,0,12,-4,61,1
08/24/2005 06:42:00,236,0,15,-3,59,1
08/24/2005 06:43:00,236,0,18,-3,58,1
08/24/2005 06:44:00,236,0,24,-3,55,1
08/24/2005 06:45:00,236,0,23,-2,50,1
08/24/2005 06:46:00,236,0,23,-2,48,1
08/24/2005 06:47:00,236,0,21,-1,48,1
08/24/2005 06:48:00,236,0,21,-2,47,1
08/24/2005 06:49:00,236,0,22,-2,47,1
08/24/2005 06:50:00,236,0,21,-2,47,1
08/24/2005 06:51:00,236,0,22,-2,46,1
08/24/2005 06:52:00,236,0,25,-2,47,1
08/24/2005 06:53:00,236,0,27,-2,49,1
08/24/2005 06:54:00,236,0,30,-3,51,1
08/24/2005 06:55:00,236,0,29,-3,50,1
08/24/2005 06:56:00,236,0,24,-3,50,1
08/24/2005 06:57:00,236,0,21,-4,48,1
08/24/2005 06:58:00,236,0,24,-4,48,1
08/24/2005 06:59:00,236,0,27,-3,46,1
08/24/2005 07:00:00,236,0,31,-3,50,1
08/24/2005 07:01:00,236,0,34,-3,51,1
08/24/2005 07:02:00,236,0,28,-3,44,1
08/24/2005 07:03:00,236,0,26,-3,43,1
08/24/2005 07:04:00,236,0,28,-4,44,1
08/24/2005 07:05:00,236,0,30,-4,46,1
08/24/2005 07:06:00,236,0,29,-4,43,1
08/24/2005 07:07:00,236,0,27,-4,37,1
08/24/2005 07:08:00,236,0,27,-4,32,1
08/24/2005 07:09:00,236,0,29,-3,30,1
08/24/2005 07:10:00,236,0,30,-4,29,1
08/24/2005 07:11:00,236,0,34,-4,33,1
08/24/2005 07:12:00,236,0,36,-5,36,1
08/24/2005 07:13:00,236,0,36,-4,29,1
08/24/2005 07:14:00,236,0,35,-4,25,1
08/24/2005 07:15:00,236,0,35,-4,25,1
08/24/2005 07:16:00,236,0,38,-3,26,1
08/24/2005 07:17:00,236,0,36,-4,26,1
08/24/2005 07:18:00,236,0,35,-4,26,1
08/24/2005 07:19:00,236,0,36,-5,26,1
08/24/2005 07:20:00,236,0,38,-6,24,1
08/24/2005 07:21:00,236,0,43,-5,24,1
08/24/2005 07:22:00,236,0,50,-5,25,1
08/24/2005 07:23:00,236,0,59,-5,26,1
08/24/2005 07:24:00,236,0,68,-3,26,1
08/24/2005 07:25:00,236,0,75,-2,28,1
08/24/2005 07:26:00,236,0,84,-2,28,1
08/24/2005 07:27:00,236,0,91,-1,28,1
08/24/2005 07:28:00,236,0,98,0,29,1
08/24/2005 07:29:00,236,0,103,-1,31,1
08/24/2005 07:30:00,236,0,114,0,31,1
08/24/2005 07:31:00,236,0,120,1,31,1
08/24/2005 07:32:00,236,0,124,2,29,1
08/24/2005 07:33:00,236,0,124,1,26,1
08/24/2005 07:34:00,236,0,125,1,24,1
08/24/2005 07:35:00,236,0,127,1,25,1
08/24/2005 07:36:00,236,0,126,0,27,1
08/24/2005 07:37:00,236,0,130,0,28,1
08/24/2005 07:38:00,236,0,129,-1,28,1
08/24/2005 07:39:00,236,0,131,-1,27,1
08/24/2005 07:40:00,236,0,129,-1,27,1
08/24/2005 07:41:00,236,0,126,-1,25,1
08/24/2005 07:42:00,236,0,126,-1,21,1
08/24/2005 07:43:00,236,0,122,-2,22,1
08/24/2005 07:44:00,236,0,123,-1,23,1
08/24/2005 07:45:00,236,0,121,-2,22,1
08/24/2005 07:46:00,236,0,121,-1,18,1
08/24/2005 07:47:00,236,0,117,-1,20,1
08/24/2005 07:48:00,236,0,116,-1,24,1
08/24/2005 07:49:00,236,0,116,-1,23,1
08/24/2005 07:50:00,236,0,112,-1,18,1
08/24/2005 07:51:00,236,0,111,0,17,1
08/24/2005 07:52:00,236,0,105,0,16,1
08/24/2005 07:53:00,236,0,107,1,15,1
08/24/2005 07:54:00,236,0,104,1,14,1
08/24/2005 07:55:00,236,0,101,1,13,1
08/24/2005 07:56:00,236,0,100,2,15,1
08/24/2005 07:57:00,236,0,98,2,14,1
08/24/2005 07:58:00,236,0,100,2,13,1
08/24/2005 07:59:00,236,0,99,2,14,1
08/24/2005 08:00:00,236,0,97,3,16,1
08/24/2005 08:01:00,236,0,95,3,16,1
08/24/2005 08:02:00,236,0,93,2,18,1
08/24/2005 08:03:00,236,0,96,3,19,1
08/24/2005 08:04:00,236,0,93,3,20,1
08/24/2005 08:05:00,236,0,92,3,20,1
08/24/2005 08:06:00,236,0,92,4,18,1
08/24/2005 08:07:00,236,0,92,5,15,1
08/24/2005 08:08:00,236,0,91,6,14,1
08/24/2005 08:09:00,236,0,91,7,14,1
08/24/2005 08:10:00,236,0,88,7,14,1
08/24/2005 08:11:00,236,0,85,7,17,1
08/24/2005 08:12:00,236,0,81,7,17,1
08/24/2005 08:13:00,236,0,83,7,15,1
08/24/2005 08:14:00,236,0,82,7,15,1
08/24/2005 08:15:00,236,0,80,7,15,1
08/24/2005 08:16:00,236,0,78,8,10,1
08/24/2005 08:17:00,236,0,84,9,3,1
08/24/2005 08:18:00,236,0,83,9,6,1
08/24/2005 08:19:00,236,0,74,9,12,1
08/24/2005 08:20:00,236,0,73,9,13,1
08/24/2005 08:21:00,236,0,71,8,15,1
08/24/2005 08:22:00,236,0,79,8,22,1
08/24/2005 08:23:00,236,0,71,6,24,1
08/24/2005 08:24:00,236,0,78,6,26,1
08/24/2005 08:25:00,236,0,79,7,27,1
08/24/2005 08:26:00,236,0,73,7,33,1
08/24/2005 08:27:00,236,0,71,7,35,1
08/24/2005 08:28:00,236,0,70,8,32,1
08/24/2005 08:29:00,236,0,78,10,15,1
08/24/2005 08:30:00,236,0,82,11,17,1
08/24/2005 08:31:00,236,0,78,13,19,1
08/24/2005 08:32:00,236,0,78,14,21,1
08/24/2005 08:33:00,236,0,79,15,23,1
08/24/2005 08:34:00,236,0,78,16,26,1
08/24/2005 08:35:00,236,0,80,17,27,1
08/24/2005 08:36:00,236,0,87,18,32,1
08/24/2005 08:37:00,236,0,84,17,41,1
08/24/2005 08:38:00,236,0,84,17,40,1
08/24/2005 08:39:00,236,0,84,17,38,1
08/24/2005 08:40:00,236,0,81,17,36,1
08/24/2005 08:41:00,236,0,87,18,39,1
08/24/2005 08:42:00,236,0,84,16,51,1
08/24/2005 08:43:00,236,0,80,16,49,1
08/24/2005 08:44:00,236,0,80,15,41,1
08/24/2005 08:45:00,236,0,74,17,24,1
08/24/2005 08:46:00,236,0,82,18,13,1
08/24/2005 08:47:00,236,0,90,17,23,1
08/24/2005 08:48:00,236,0,83,16,25,1
08/24/2005 08:49:00,236,0,76,16,17,1
08/24/2005 08:50:00,236,0,86,16,20,1
08/24/2005 08:51:00,236,0,83,15,22,1
08/24/2005 08:52:00,236,0,80,15,21,1
08/24/2005 08:53:00,236,0,76,14,23,1
08/24/2005 08:54:00,236,0,75,14,24,1
08/24/2005 08:55:00,236,0,72,14,23,1
08/24/2005 08:56:00,236,0,68,13,23,1
08/24/2005 08:57:00,236,0,66,13,19,1
08/24/2005 08:58:00,236,0,69,14,18,1
08/24/2005 08:59:00,236,0,70,14,21,1
08/24/2005 09:00:00,236,0,68,12,23,1
08/24/2005 09:01:00,236,0,89,11,65,1
08/24/2005 09:02:00,236,0,59,6,74,1
08/24/2005 09:03:00,236,0,61,6,62,1
08/24/2005 09:04:00,236,0,65,8,52,1
08/24/2005 09:05:00,236,0,68,9,54,1
08/24/2005 09:06:00,236,0,69,8,59,1
08/24/2005 09:07:00,236,0,71,9,61,1
08/24/2005 09:08:00,236,0,64,10,56,1
