DateTime,DOY,ASY_D,ASY_H,SYM_D,SYM_H,Location
03/23/2002 00:00:00,82,18,24,3,-7,1
03/23/2002 00:01:00,82,18,24,3,-7,1
03/23/2002 00:02:00,82,18,25,3,-7,1
03/23/2002 00:03:00,82,18,25,3,-8,1
03/23/2002 00:04:00,82,19,25,3,-8,1
03/23/2002 00:05:00,82,19,25,3,-8,1
03/23/2002 00:06:00,82,19,25,3,-8,1
03/23/2002 00:07:00,82,19,25,3,-8,1
03/23/2002 00:08:00,82,19,26,3,-8,1
03/23/2002 00:09:00,82,20,25,3,-8,1
03/23/2002 00:10:00,82,20,26,3,-7,1
03/23/2002 00:11:00,82,19,26,3,-7,1
03/23/2002 00:12:00,82,19,27,3,-7,1
03/23/2002 00:13:00,82,19,26,4,-7,1
03/23/2002 00:14:00,82,18,27,4,-8,1
03/23/2002 00:15:00,82,18,27,3,-8,1
03/23/2002 00:16:00,82,18,27,3,-8,1
03/23/2002 00:17:00,82,19,27,3,-8,1
03/23/2002 00:18:00,82,20,27,4,-8,1
03/23/2002 00:19:00,82,19,27,3,-8,1
03/23/2002 00:20:00,82,18,27,4,-7,1
03/23/2002 00:21:00,82,19,27,4,-7,1
03/23/2002 00:22:00,82,19,27,4,-7,1
03/23/2002 00:23:00,82,19,27,4,-7,1
03/23/2002 00:24:00,82,19,28,4,-7,1
03/23/2002 00:25:00,82,19,28,4,-7,1
03/23/2002 00:26:00,82,19,28,4,-7,1
03/23/2002 00:27:00,82,19,28,4,-7,1
03/23/2002 00:28:00,82,19,28,4,-7,1
03/23/2002 00:29:00,82,18,28,4,-7,1
03/23/2002 00:30:00,82,18,28,4,-7,1
03/23/2002 00:31:00,82,18,27,4,-7,1
03/23/2002 00:32:00,82,18,28,4,-7,1
03/23/2002 00:33:00,82,18,28,4,-7,1
03/23/2002 00:34:00,82,18,28,4,-7,1
03/23/2002 00:35:00,82,18,27,4,-7,1
03/23/2002 00:36:00,82,18,27,4,-7,1
03/23/2002 00:37:00,82,18,27,4,-7,1
