DateTime,DOY,D_TEC,ASY_H,SYM_D,SYM_H,Location
04/18/2001 01:37:00,108,0,108,7,4,1
04/18/2001 01:38:00,108,0,105,7,5,1
04/18/2001 01:39:00,108,0,103,7,5,1
04/18/2001 01:40:00,108,0,101,7,5,1
04/18/2001 01:41:00,108,0,99,7,6,1
04/18/2001 01:42:00,108,0,97,6,5,1
04/18/2001 01:43:00,108,0,95,6,5,1
04/18/2001 01:44:00,108,0,94,5,4,1
04/18/2001 01:45:00,108,0,89,5,3,1
04/18/2001 01:46:00,108,0,89,4,0,1
04/18/2001 01:47:00,108,0,83,2,-1,1
04/18/2001 01:48:00,108,0,81,2,-1,1
04/18/2001 01:49:00,108,0,77,1,-1,1
04/18/2001 01:50:00,108,0,77,2,1,1
04/18/2001 01:51:00,108,0,77,2,1,1
04/18/2001 01:52:00,108,0,76,1,2,1
04/18/2001 01:53:00,108,0,76,1,2,1
04/18/2001 01:54:00,108,0,75,2,3,1
04/18/2001 01:55:00,108,0,76,2,3,1
04/18/2001 01:56:00,108,0,77,2,2,1
04/18/2001 01:57:00,108,0,77,1,2,1
04/18/2001 01:58:00,108,0,78,2,2,1
04/18/2001 01:59:00,108,0,82,3,2,1
04/18/2001 02:00:00,108,0,84,3,2,1
04/18/2001 02:01:00,108,0,86,3,0,1
04/18/2001 02:02:00,108,0,86,2,0,1
04/18/2001 02:03:00,108,0,85,2,0,1
04/18/2001 02:04:00,108,0,86,2,-1,1
04/18/2001 02:05:00,108,0,86,2,-2,1
04/18/2001 02:06:00,108,0,87,2,-4,1
04/18/2001 02:07:00,108,8.106554318,87,2,-5,1
04/18/2001 02:08:00,108,8.034801488,86,1,-6,1
04/18/2001 02:09:00,108,7.963048659,86,1,-6,1
04/18/2001 02:10:00,108,7.89129583,86,1,-6,1
04/18/2001 02:11:00,108,7.819543,86,0,-7,1
04/18/2001 02:12:00,108,7.747790171,86,1,-8,1
04/18/2001 02:13:00,108,7.740792646,86,0,-8,1
04/18/2001 02:14:00,108,7.733795121,86,0,-8,1
04/18/2001 02:15:00,108,7.726797597,85,0,-8,1
04/18/2001 02:16:00,108,7.719800072,84,0,-8,1
04/18/2001 02:17:00,108,7.712802547,83,1,-8,1
04/18/2001 02:18:00,108,7.716296903,84,0,-8,1
04/18/2001 02:19:00,108,7.71979126,85,1,-8,1
04/18/2001 02:20:00,108,7.723285616,86,1,-8,1
04/18/2001 02:21:00,108,7.726779972,87,1,-9,1
04/18/2001 02:22:00,108,7.730274329,87,2,-9,1
04/18/2001 02:23:00,108,7.641348878,89,2,-9,1
04/18/2001 02:24:00,108,7.552423427,90,1,-10,1
04/18/2001 02:25:00,108,7.463497976,91,1,-10,1
04/18/2001 02:26:00,108,7.374572525,91,1,-10,1
04/18/2001 02:27:00,108,7.285647075,93,1,-11,1
04/18/2001 02:28:00,108,7.327450934,95,2,-12,1
04/18/2001 02:29:00,108,7.369254793,95,1,-12,1
04/18/2001 02:30:00,108,7.411058652,95,2,-12,1
04/18/2001 02:31:00,108,7.452862511,96,2,-13,1
04/18/2001 02:32:00,108,7.494666371,96,2,-13,1
04/18/2001 02:33:00,108,7.592302582,97,1,-14,1
04/18/2001 02:34:00,108,7.689938793,98,1,-15,1
04/18/2001 02:35:00,108,7.787575005,99,1,-15,1
04/18/2001 02:36:00,108,7.885211216,99,0,-14,1
04/18/2001 02:37:00,108,7.982847427,100,0,-14,1
04/18/2001 02:38:00,108,7.878134478,99,0,-15,1
04/18/2001 02:39:00,108,7.77342153,100,0,-15,1
04/18/2001 02:40:00,108,7.668708581,99,-1,-15,1
04/18/2001 02:41:00,108,7.563995632,100,-1,-15,1
04/18/2001 02:42:00,108,7.459282683,99,-1,-15,1
04/18/2001 02:43:00,108,7.466520728,99,-1,-16,1
04/18/2001 02:44:00,108,7.473758773,99,-1,-17,1
04/18/2001 02:45:00,108,7.480996817,99,-1,-18,1
04/18/2001 02:46:00,108,7.488234862,98,-1,-19,1
04/18/2001 02:47:00,108,7.495472907,97,-1,-20,1
04/18/2001 02:48:00,108,7.305961652,96,-1,-20,1
04/18/2001 02:49:00,108,7.116450398,95,-2,-21,1
04/18/2001 02:50:00,108,6.926939144,95,-2,-22,1
04/18/2001 02:51:00,108,6.73742789,93,-2,-23,1
04/18/2001 02:52:00,108,6.547916636,92,-3,-24,1
04/18/2001 02:53:00,108,6.374430469,90,-3,-25,1
04/18/2001 02:54:00,108,6.200944302,88,-3,-25,1
04/18/2001 02:55:00,108,6.027458136,86,-3,-25,1
04/18/2001 02:56:00,108,5.853971969,87,-3,-25,1
04/18/2001 02:57:00,108,5.680485802,87,-3,-26,1
04/18/2001 02:58:00,108,5.603347982,88,-2,-25,1
04/18/2001 02:59:00,108,5.526210162,88,-2,-25,1
04/18/2001 03:00:00,108,5.449072342,89,-2,-25,1
04/18/2001 03:01:00,108,5.371934522,88,-2,-25,1
04/18/2001 03:02:00,108,5.294796702,87,-2,-26,1
04/18/2001 03:03:00,108,5.333628857,87,-2,-28,1
04/18/2001 03:04:00,108,5.372461012,86,-2,-29,1
04/18/2001 03:05:00,108,5.411293167,86,-2,-29,1
04/18/2001 03:06:00,108,5.450125322,85,-2,-29,1
04/18/2001 03:07:00,108,5.488957477,85,-2,-29,1
04/18/2001 03:08:00,108,5.471199367,84,-3,-29,1
04/18/2001 03:09:00,108,5.453441256,86,-2,-29,1
04/18/2001 03:10:00,108,5.435683146,83,-3,-27,1
04/18/2001 03:11:00,108,5.417925036,82,-3,-27,1
04/18/2001 03:12:00,108,5.400166925,80,-2,-27,1
04/18/2001 03:13:00,108,5.391994246,80,-2,-27,1
04/18/2001 03:14:00,108,5.383821566,79,-3,-26,1
04/18/2001 03:15:00,108,5.375648887,79,-4,-26,1
04/18/2001 03:16:00,108,5.367476207,79,-4,-24,1
04/18/2001 03:17:00,108,5.359303527,79,-3,-24,1
04/18/2001 03:18:00,108,5.293545569,79,-4,-25,1
04/18/2001 03:19:00,108,5.22778761,79,-4,-24,1
04/18/2001 03:20:00,108,5.162029651,80,-4,-24,1
04/18/2001 03:21:00,108,5.096271692,81,-5,-24,1
04/18/2001 03:22:00,108,5.030513733,81,-5,-24,1
04/18/2001 03:23:00,108,5.196888397,83,-5,-24,1
04/18/2001 03:24:00,108,5.36326306,86,-5,-25,1
04/18/2001 03:25:00,108,5.529637723,88,-5,-26,1
04/18/2001 03:26:00,108,5.696012386,91,-6,-26,1
04/18/2001 03:27:00,108,5.862387049,91,-7,-27,1
04/18/2001 03:28:00,108,5.906989484,93,-8,-27,1
04/18/2001 03:29:00,108,5.951591919,94,-8,-28,1
04/18/2001 03:30:00,108,5.996194353,93,-8,-28,1
04/18/2001 03:31:00,108,6.040796788,96,-8,-29,1
04/18/2001 03:32:00,108,6.085399223,100,-7,-32,1
04/18/2001 03:33:00,108,6.01784192,99,-7,-33,1
04/18/2001 03:34:00,108,5.950284618,100,-6,-34,1
04/18/2001 03:35:00,108,5.882727315,100,-6,-36,1
04/18/2001 03:36:00,108,5.815170012,99,-6,-36,1
04/18/2001 03:37:00,108,5.74761271,101,-6,-37,1
04/18/2001 03:38:00,108,5.677615868,103,-5,-39,1
04/18/2001 03:39:00,108,5.607619026,106,-4,-39,1
04/18/2001 03:40:00,108,5.537622184,111,-3,-41,1
04/18/2001 03:41:00,108,5.467625342,112,-2,-42,1
04/18/2001 03:42:00,108,5.3976285,113,-1,-44,1
04/18/2001 03:43:00,108,5.499306981,116,0,-44,1
04/18/2001 03:44:00,108,5.600985462,119,1,-46,1
04/18/2001 03:45:00,108,5.702663944,121,2,-49,1
04/18/2001 03:46:00,108,5.804342425,123,3,-51,1
04/18/2001 03:47:00,108,5.906020906,123,3,-53,1
04/18/2001 03:48:00,108,5.932534305,126,4,-54,1
04/18/2001 03:49:00,108,5.959047705,128,5,-54,1
04/18/2001 03:50:00,108,5.985561105,128,6,-56,1
04/18/2001 03:51:00,108,6.012074504,130,7,-57,1
04/18/2001 03:52:00,108,6.038587904,131,8,-58,1
04/18/2001 03:53:00,108,6.05022235,133,9,-59,1
04/18/2001 03:54:00,108,6.061856796,135,10,-60,1
04/18/2001 03:55:00,108,6.073491243,138,11,-60,1
04/18/2001 03:56:00,108,6.085125689,142,11,-60,1
04/18/2001 03:57:00,108,6.096760135,145,12,-60,1
04/18/2001 03:58:00,108,6.078566754,145,12,-60,1
04/18/2001 03:59:00,108,6.060373373,146,12,-59,1
04/18/2001 04:00:00,108,6.042179993,149,12,-59,1
04/18/2001 04:01:00,108,6.023986612,150,12,-59,1
04/18/2001 04:02:00,108,6.005793231,150,11,-59,1
04/18/2001 04:03:00,108,5.99096764,151,11,-60,1
04/18/2001 04:04:00,108,5.976142049,152,10,-61,1
04/18/2001 04:05:00,108,5.961316458,154,10,-61,1
04/18/2001 04:06:00,108,5.946490867,156,9,-63,1
04/18/2001 04:07:00,108,5.931665277,158,8,-63,1
04/18/2001 04:08:00,108,5.79094396,160,8,-65,1
04/18/2001 04:09:00,108,5.650222643,163,7,-66,1
04/18/2001 04:10:00,108,5.509501327,164,6,-67,1
04/18/2001 04:11:00,108,5.36878001,166,5,-67,1
04/18/2001 04:12:00,108,5.228058693,167,5,-71,1
04/18/2001 04:13:00,108,5.21663319,168,4,-71,1
04/18/2001 04:14:00,108,5.205207687,172,4,-74,1
04/18/2001 04:15:00,108,5.193782184,175,4,-78,1
04/18/2001 04:16:00,108,5.182356681,174,4,-82,1
04/18/2001 04:17:00,108,5.170931177,174,3,-84,1
04/18/2001 04:18:00,108,5.139869179,176,3,-87,1
04/18/2001 04:19:00,108,5.10880718,178,4,-91,1
04/18/2001 04:20:00,108,5.077745182,179,4,-94,1
04/18/2001 04:21:00,108,5.046683184,180,4,-97,1
04/18/2001 04:22:00,108,5.015621185,180,4,-99,1
04/18/2001 04:23:00,108,4.767455815,180,4,-101,1
04/18/2001 04:24:00,108,4.519290445,181,4,-103,1
04/18/2001 04:25:00,108,4.271125075,183,4,-105,1
04/18/2001 04:26:00,108,4.022959705,183,3,-107,1
04/18/2001 04:27:00,108,3.774794334,183,3,-110,1
04/18/2001 04:28:00,108,3.641653703,182,3,-112,1
04/18/2001 04:29:00,108,3.508513072,180,3,-113,1
04/18/2001 04:30:00,108,3.375372441,180,3,-113,1
04/18/2001 04:31:00,108,3.24223181,181,3,-113,1
04/18/2001 04:32:00,108,3.109091179,181,2,-113,1
04/18/2001 04:33:00,108,3.084820957,180,2,-114,1
04/18/2001 04:34:00,108,3.060550736,181,2,-114,1
04/18/2001 04:35:00,108,3.036280514,180,1,-114,1
04/18/2001 04:36:00,108,3.012010293,180,1,-114,1
04/18/2001 04:37:00,108,2.987740072,178,0,-114,1
04/18/2001 04:38:00,108,2.983289256,176,-1,-115,1
04/18/2001 04:39:00,108,2.97883844,174,-2,-116,1
04/18/2001 04:40:00,108,2.974387624,170,-3,-116,1
04/18/2001 04:41:00,108,2.969936809,167,-4,-116,1
04/18/2001 04:42:00,108,2.965485993,166,-4,-116,1
04/18/2001 04:43:00,108,2.874672392,165,-4,-116,1
04/18/2001 04:44:00,108,2.78385879,161,-5,-117,1
04/18/2001 04:45:00,108,2.693045189,157,-6,-116,1
04/18/2001 04:46:00,108,2.602231588,155,-6,-115,1
04/18/2001 04:47:00,108,2.511417987,153,-7,-112,1
04/18/2001 04:48:00,108,2.495340836,152,-7,-109,1
04/18/2001 04:49:00,108,2.479263686,150,-8,-107,1
04/18/2001 04:50:00,108,2.463186535,147,-8,-107,1
04/18/2001 04:51:00,108,2.447109385,143,-9,-107,1
04/18/2001 04:52:00,108,2.431032234,140,-9,-109,1
04/18/2001 04:53:00,108,2.452364409,137,-9,-109,1
04/18/2001 04:54:00,108,2.473696584,137,-9,-108,1
04/18/2001 04:55:00,108,2.495028759,136,-9,-106,1
04/18/2001 04:56:00,108,2.516360934,136,-9,-105,1
04/18/2001 04:57:00,108,2.537693109,135,-9,-104,1
04/18/2001 04:58:00,108,2.575746405,134,-9,-102,1
04/18/2001 04:59:00,108,2.6137997,133,-10,-99,1
04/18/2001 05:00:00,108,2.651852996,133,-11,-97,1
04/18/2001 05:01:00,108,2.689906292,134,-11,-96,1
04/18/2001 05:02:00,108,2.727959588,135,-11,-94,1
04/18/2001 05:03:00,108,2.773340055,133,-12,-89,1
04/18/2001 05:04:00,108,2.818720522,135,-11,-87,1
04/18/2001 05:05:00,108,2.86410099,135,-11,-82,1
04/18/2001 05:06:00,108,2.909481457,136,-10,-78,1
04/18/2001 05:07:00,108,2.954861924,137,-10,-75,1
04/18/2001 05:08:00,108,2.998032204,138,-10,-78,1
04/18/2001 05:09:00,108,3.041202484,138,-10,-81,1
04/18/2001 05:10:00,108,3.084372764,140,-11,-81,1
04/18/2001 05:11:00,108,3.127543043,139,-11,-81,1
04/18/2001 05:12:00,108,3.170713323,139,-11,-79,1
04/18/2001 05:13:00,108,3.168719672,137,-11,-77,1
04/18/2001 05:14:00,108,3.166726021,134,-12,-75,1
04/18/2001 05:15:00,108,3.16473237,137,-12,-73,1
04/18/2001 05:16:00,108,3.162738719,135,-11,-74,1
04/18/2001 05:17:00,108,3.160745067,134,-11,-80,1
04/18/2001 05:18:00,108,3.230216903,134,-11,-81,1
04/18/2001 05:19:00,108,3.299688738,135,-10,-83,1
04/18/2001 05:20:00,108,3.369160574,135,-8,-86,1
04/18/2001 05:21:00,108,3.438632409,136,-8,-86,1
04/18/2001 05:22:00,108,3.508104244,135,-8,-87,1
04/18/2001 05:23:00,108,3.600714916,136,-7,-92,1
04/18/2001 05:24:00,108,3.693325588,139,-6,-95,1
04/18/2001 05:25:00,108,3.785936259,138,-7,-94,1
04/18/2001 05:26:00,108,3.878546931,135,-8,-92,1
04/18/2001 05:27:00,108,3.971157603,132,-8,-92,1
04/18/2001 05:28:00,108,3.935197295,133,-7,-95,1
04/18/2001 05:29:00,108,3.899236987,134,-7,-97,1
04/18/2001 05:30:00,108,3.86327668,133,-6,-98,1
04/18/2001 05:31:00,108,3.827316372,133,-5,-100,1
04/18/2001 05:32:00,108,3.791356064,134,-5,-101,1
04/18/2001 05:33:00,108,3.88045785,133,-5,-101,1
04/18/2001 05:34:00,108,3.969559636,132,-5,-104,1
04/18/2001 05:35:00,108,4.058661421,132,-5,-105,1
04/18/2001 05:36:00,108,4.147763207,132,-5,-107,1
04/18/2001 05:37:00,108,4.236864993,133,-4,-108,1
04/18/2001 05:38:00,108,4.208537533,133,-4,-109,1
04/18/2001 05:39:00,108,4.180210073,131,-4,-110,1
04/18/2001 05:40:00,108,4.151882613,132,-4,-110,1
04/18/2001 05:41:00,108,4.123555153,132,-3,-111,1
04/18/2001 05:42:00,108,4.095227693,132,-3,-112,1
04/18/2001 05:43:00,108,4.176222795,132,-3,-114,1
04/18/2001 05:44:00,108,4.257217898,132,-3,-114,1
04/18/2001 05:45:00,108,4.338213001,132,-3,-116,1
04/18/2001 05:46:00,108,4.419208103,130,-3,-115,1
04/18/2001 05:47:00,108,4.500203206,128,-3,-116,1
04/18/2001 05:48:00,108,4.590043665,127,-3,-115,1
04/18/2001 05:49:00,108,4.679884125,127,-4,-116,1
04/18/2001 05:50:00,108,4.769724584,126,-4,-116,1
04/18/2001 05:51:00,108,4.859565044,125,-5,-117,1
04/18/2001 05:52:00,108,4.949405503,126,-5,-117,1
04/18/2001 05:53:00,108,4.937602044,128,-5,-118,1
04/18/2001 05:54:00,108,4.925798585,128,-5,-118,1
04/18/2001 05:55:00,108,4.913995126,127,-5,-118,1
04/18/2001 05:56:00,108,4.902191667,127,-4,-118,1
04/18/2001 05:57:00,108,4.890388207,127,-4,-117,1
04/18/2001 05:58:00,108,5.051907004,126,-4,-116,1
04/18/2001 05:59:00,108,5.2134258,124,-4,-117,1
04/18/2001 06:00:00,108,5.374944597,125,-4,-119,1
04/18/2001 06:01:00,108,5.536463393,124,-5,-120,1
04/18/2001 06:02:00,108,5.69798219,120,-6,-121,1
04/18/2001 06:03:00,108,6.188118079,117,-6,-122,1
04/18/2001 06:04:00,108,6.678253969,114,-7,-121,1
04/18/2001 06:05:00,108,7.168389858,112,-8,-117,1
04/18/2001 06:06:00,108,7.658525747,111,-10,-112,1
04/18/2001 06:07:00,108,8.148661637,110,-12,-111,1
04/18/2001 06:08:00,108,7.881138985,109,-13,-107,1
04/18/2001 06:09:00,108,7.613616334,104,-14,-103,1
04/18/2001 06:10:00,108,7.346093682,104,-15,-100,1
04/18/2001 06:11:00,108,7.078571031,106,-15,-99,1
04/18/2001 06:12:00,108,6.811048379,106,-15,-98,1
04/18/2001 06:13:00,108,6.475657051,104,-16,-94,1
04/18/2001 06:14:00,108,6.140265724,106,-16,-92,1
04/18/2001 06:15:00,108,5.804874396,109,-16,-90,1
04/18/2001 06:16:00,108,5.469483069,110,-17,-92,1
04/18/2001 06:17:00,108,5.134091741,108,-17,-94,1
04/18/2001 06:18:00,108,4.908149409,110,-17,-97,1
04/18/2001 06:19:00,108,4.682207076,110,-17,-100,1
04/18/2001 06:20:00,108,4.456264743,108,-16,-100,1
04/18/2001 06:21:00,108,4.23032241,105,-16,-97,1
04/18/2001 06:22:00,108,4.004380078,104,-16,-94,1
04/18/2001 06:23:00,108,3.880268046,100,-15,-92,1
04/18/2001 06:24:00,108,3.756156014,97,-14,-94,1
04/18/2001 06:25:00,108,3.632043983,94,-13,-98,1
04/18/2001 06:26:00,108,3.507931951,93,-12,-100,1
04/18/2001 06:27:00,108,3.38381992,91,-12,-98,1
04/18/2001 06:28:00,108,3.288269151,96,-11,-96,1
04/18/2001 06:29:00,108,3.192718382,100,-11,-95,1
04/18/2001 06:30:00,108,3.097167614,103,-12,-96,1
04/18/2001 06:31:00,108,3.001616845,106,-14,-95,1
04/18/2001 06:32:00,108,2.906066077,109,-14,-95,1
04/18/2001 06:33:00,108,2.834451748,110,-15,-95,1
04/18/2001 06:34:00,108,2.762837419,110,-15,-95,1
04/18/2001 06:35:00,108,2.69122309,107,-15,-97,1
04/18/2001 06:36:00,108,2.619608761,105,-15,-99,1
04/18/2001 06:37:00,108,2.547994432,99,-13,-100,1
04/18/2001 06:38:00,108,2.560049342,97,-13,-101,1
04/18/2001 06:39:00,108,2.572104252,95,-12,-101,1
04/18/2001 06:40:00,108,2.584159162,90,-11,-102,1
04/18/2001 06:41:00,108,2.596214072,86,-11,-101,1
04/18/2001 06:42:00,108,2.608268982,86,-10,-104,1
04/18/2001 06:43:00,108,2.576449025,83,-9,-104,1
04/18/2001 06:44:00,108,2.544629068,84,-9,-103,1
04/18/2001 06:45:00,108,2.512809112,85,-8,-103,1
04/18/2001 06:46:00,108,2.480989155,84,-8,-103,1
04/18/2001 06:47:00,108,2.449169199,84,-8,-102,1
04/18/2001 06:48:00,108,2.383959279,86,-7,-101,1
04/18/2001 06:49:00,108,2.318749359,87,-7,-101,1
04/18/2001 06:50:00,108,2.253539439,86,-6,-100,1
04/18/2001 06:51:00,108,2.188329519,89,-5,-101,1
04/18/2001 06:52:00,108,2.123119599,92,-3,-106,1
04/18/2001 06:53:00,108,2.200540189,91,-2,-110,1
04/18/2001 06:54:00,108,2.27796078,86,-2,-108,1
04/18/2001 06:55:00,108,2.355381371,82,-2,-105,1
04/18/2001 06:56:00,108,2.432801961,79,-2,-103,1
04/18/2001 06:57:00,108,2.510222552,79,-2,-102,1
04/18/2001 06:58:00,108,2.43495503,77,-2,-101,1
04/18/2001 06:59:00,108,2.359687509,79,-1,-101,1
04/18/2001 07:00:00,108,2.284419987,78,-1,-101,1
04/18/2001 07:01:00,108,2.209152466,77,-1,-101,1
04/18/2001 07:02:00,108,2.133884944,75,-1,-100,1
04/18/2001 07:03:00,108,2.145130079,72,-1,-98,1
04/18/2001 07:04:00,108,2.156375214,76,-1,-97,1
04/18/2001 07:05:00,108,2.16762035,77,-1,-95,1
04/18/2001 07:06:00,108,2.178865485,81,-1,-98,1
04/18/2001 07:07:00,108,2.19011062,78,-1,-102,1
04/18/2001 07:08:00,108,2.2221351,75,-1,-102,1
04/18/2001 07:09:00,108,2.254159579,76,-1,-100,1
04/18/2001 07:10:00,108,2.286184059,77,-2,-98,1
04/18/2001 07:11:00,108,2.318208539,77,-2,-95,1
04/18/2001 07:12:00,108,2.350233018,75,-3,-94,1
04/18/2001 07:13:00,108,2.336004829,73,-4,-94,1
04/18/2001 07:14:00,108,2.321776639,75,-4,-92,1
04/18/2001 07:15:00,108,2.307548449,79,-5,-89,1
04/18/2001 07:16:00,108,2.293320259,80,-5,-87,1
04/18/2001 07:17:00,108,2.279092069,80,-6,-85,1
04/18/2001 07:18:00,108,2.234440339,78,-7,-85,1
04/18/2001 07:19:00,108,2.189788608,76,-7,-84,1
04/18/2001 07:20:00,108,2.145136877,76,-8,-82,1
04/18/2001 07:21:00,108,2.100485147,72,-9,-82,1
04/18/2001 07:22:00,108,2.055833416,70,-8,-84,1
04/18/2001 07:23:00,108,2.013441274,71,-8,-83,1
04/18/2001 07:24:00,108,1.971049131,69,-8,-84,1
04/18/2001 07:25:00,108,1.928656989,69,-8,-86,1
04/18/2001 07:26:00,108,1.886264846,67,-9,-88,1
04/18/2001 07:27:00,108,1.843872703,65,-9,-91,1
04/18/2001 07:28:00,108,1.778102634,68,-8,-90,1
04/18/2001 07:29:00,108,1.712332565,73,-7,-89,1
04/18/2001 07:30:00,108,1.646562496,77,-8,-89,1
04/18/2001 07:31:00,108,1.580792427,76,-8,-90,1
04/18/2001 07:32:00,108,1.515022357,73,-9,-91,1
04/18/2001 07:33:00,108,1.481895537,68,-8,-96,1
04/18/2001 07:34:00,108,1.448768717,66,-8,-98,1
04/18/2001 07:35:00,108,1.415641896,62,-7,-100,1
04/18/2001 07:36:00,108,1.382515076,62,-6,-101,1
04/18/2001 07:37:00,108,1.349388255,60,-5,-102,1
04/18/2001 07:38:00,108,1.182291582,58,-4,-102,1
04/18/2001 07:39:00,108,1.015194908,59,-4,-102,1
04/18/2001 07:40:00,108,0.848098235,59,-2,-100,1
04/18/2001 07:41:00,108,0.681001561,63,-1,-100,1
04/18/2001 07:42:00,108,0.513904888,65,-1,-101,1
04/18/2001 07:43:00,108,0.502096494,65,-1,-103,1
04/18/2001 07:44:00,108,0.4902881,66,-1,-103,1
04/18/2001 07:45:00,108,0.478479706,66,-1,-105,1
04/18/2001 07:46:00,108,0.466671312,66,-1,-107,1
04/18/2001 07:47:00,108,0.454862918,65,0,-108,1
04/18/2001 07:48:00,108,0.421829194,64,0,-108,1
04/18/2001 07:49:00,108,0.388795469,62,-1,-107,1
04/18/2001 07:50:00,108,0.355761744,61,-1,-107,1
04/18/2001 07:51:00,108,0.322728019,59,-1,-107,1
04/18/2001 07:52:00,108,0.289694294,57,-1,-107,1
