DateTime,DOY,ASY_D,ASY_H,SYM_D,SYM_H,Location
09/30/2012 00:00:00,274,10,21,1,-2,1
09/30/2012 00:01:00,274,10,21,2,-2,1
09/30/2012 00:02:00,274,10,21,2,-2,1
09/30/2012 00:03:00,274,11,20,2,-1,1
09/30/2012 00:04:00,274,10,21,2,-1,1
09/30/2012 00:05:00,274,10,21,2,-1,1
09/30/2012 00:06:00,274,11,21,2,-1,1
09/30/2012 00:07:00,274,11,21,2,0,1
09/30/2012 00:08:00,274,12,21,2,0,1
09/30/2012 00:09:00,274,11,21,2,1,1
09/30/2012 00:10:00,274,10,21,2,1,1
09/30/2012 00:11:00,274,10,21,2,1,1
09/30/2012 00:12:00,274,10,21,2,1,1
09/30/2012 00:13:00,274,10,20,2,1,1
09/30/2012 00:14:00,274,9,20,2,1,1
09/30/2012 00:15:00,274,9,20,2,1,1
09/30/2012 00:16:00,274,9,20,2,1,1
09/30/2012 00:17:00,274,7,19,2,0,1
09/30/2012 00:18:00,274,7,18,2,1,1
09/30/2012 00:19:00,274,6,18,2,1,1
09/30/2012 00:20:00,274,6,18,2,1,1
09/30/2012 00:21:00,274,6,19,2,1,1
09/30/2012 00:22:00,274,6,19,2,1,1
09/30/2012 00:23:00,274,5,18,1,1,1
09/30/2012 00:24:00,274,6,18,2,1,1
09/30/2012 00:25:00,274,5,18,1,1,1
09/30/2012 00:26:00,274,5,18,1,1,1
09/30/2012 00:27:00,274,4,18,1,1,1
09/30/2012 00:28:00,274,4,18,1,1,1
09/30/2012 00:29:00,274,4,17,1,0,1
09/30/2012 00:30:00,274,4,17,1,0,1
09/30/2012 00:31:00,274,5,17,1,0,1
09/30/2012 00:32:00,274,5,18,1,0,1
09/30/2012 00:33:00,274,6,17,1,0,1
09/30/2012 00:34:00,274,6,17,1,0,1
09/30/2012 00:35:00,274,6,17,1,0,1
09/30/2012 00:36:00,274,7,19,1,-1,1
09/30/2012 00:37:00,274,6,19,1,-1,1
09/30/2012 00:38:00,274,7,19,1,-1,1
09/30/2012 00:39:00,274,8,19,1,-1,1
09/30/2012 00:40:00,274,7,18,1,-1,1
09/30/2012 00:41:00,274,8,18,1,-1,1
09/30/2012 00:42:00,274,9,18,1,-1,1
09/30/2012 00:43:00,274,9,18,1,-1,1
09/30/2012 00:44:00,274,9,18,1,-1,1
09/30/2012 00:45:00,274,9,18,1,-1,1
09/30/2012 00:46:00,274,10,17,1,-1,1
09/30/2012 00:47:00,274,10,17,1,-1,1
09/30/2012 00:48:00,274,12,17,1,-1,1
09/30/2012 00:49:00,274,12,17,1,-1,1
09/30/2012 00:50:00,274,12,17,1,-1,1
09/30/2012 00:51:00,274,13,17,1,-1,1
09/30/2012 00:52:00,274,13,18,1,-2,1
09/30/2012 00:53:00,274,15,17,1,-2,1
09/30/2012 00:54:00,274,15,18,0,-2,1
09/30/2012 00:55:00,274,16,19,0,-2,1
09/30/2012 00:56:00,274,17,19,0,-2,1
09/30/2012 00:57:00,274,17,19,0,-2,1
09/30/2012 00:58:00,274,17,18,0,-2,1
09/30/2012 00:59:00,274,17,17,1,-2,1
09/30/2012 01:00:00,274,18,17,1,-2,1
09/30/2012 01:01:00,274,17,17,1,-2,1
09/30/2012 01:02:00,274,18,17,1,-2,1
09/30/2012 01:03:00,274,19,16,1,-2,1
09/30/2012 01:04:00,274,19,17,0,-2,1
09/30/2012 01:05:00,274,19,17,0,-1,1
09/30/2012 01:06:00,274,20,17,0,-1,1
09/30/2012 01:07:00,274,20,17,0,-1,1
09/30/2012 01:08:00,274,20,16,0,-2,1
09/30/2012 01:09:00,274,21,16,0,-1,1
09/30/2012 01:10:00,274,22,17,0,-1,1
09/30/2012 01:11:00,274,22,16,0,-1,1
09/30/2012 01:12:00,274,22,17,0,-1,1
09/30/2012 01:13:00,274,24,17,0,-1,1
09/30/2012 01:14:00,274,24,17,0,-1,1
