DateTime,DOY,ASY_D,ASY_H,SYM_D,SYM_H,Location
08/05/2011 00:00:00,217,23,10,2,0,1
08/05/2011 00:01:00,217,24,9,2,1,1
08/05/2011 00:02:00,217,25,9,2,0,1
08/05/2011 00:03:00,217,25,11,2,0,1
08/05/2011 00:04:00,217,26,10,1,-1,1
08/05/2011 00:05:00,217,27,10,1,0,1
08/05/2011 00:06:00,217,28,11,1,0,1
08/05/2011 00:07:00,217,28,11,1,0,1
08/05/2011 00:08:00,217,29,11,1,1,1
08/05/2011 00:09:00,217,30,11,1,1,1
08/05/2011 00:10:00,217,30,12,1,2,1
08/05/2011 00:11:00,217,32,13,1,2,1
08/05/2011 00:12:00,217,31,16,1,1,1
08/05/2011 00:13:00,217,30,17,1,1,1
08/05/2011 00:14:00,217,29,18,0,1,1
08/05/2011 00:15:00,217,29,18,0,1,1
08/05/2011 00:16:00,217,30,19,0,1,1
08/05/2011 00:17:00,217,31,20,0,2,1
08/05/2011 00:18:00,217,30,20,0,2,1
08/05/2011 00:19:00,217,29,22,0,2,1
08/05/2011 00:20:00,217,28,24,0,1,1
08/05/2011 00:21:00,217,29,24,0,1,1
08/05/2011 00:22:00,217,28,24,0,0,1
08/05/2011 00:23:00,217,29,23,0,0,1
08/05/2011 00:24:00,217,27,23,0,0,1
08/05/2011 00:25:00,217,26,22,0,-1,1
08/05/2011 00:26:00,217,24,22,0,-1,1
08/05/2011 00:27:00,217,22,22,0,-2,1
08/05/2011 00:28:00,217,22,22,0,-2,1
08/05/2011 00:29:00,217,21,21,0,-3,1
08/05/2011 00:30:00,217,20,21,0,-3,1
08/05/2011 00:31:00,217,20,20,-1,-4,1
08/05/2011 00:32:00,217,20,21,-1,-4,1
08/05/2011 00:33:00,217,20,21,-1,-5,1
08/05/2011 00:34:00,217,19,21,-1,-5,1
08/05/2011 00:35:00,217,19,22,-1,-5,1
08/05/2011 00:36:00,217,18,23,-1,-4,1
08/05/2011 00:37:00,217,19,23,-2,-5,1
08/05/2011 00:38:00,217,19,25,-2,-5,1
08/05/2011 00:39:00,217,18,24,-2,-5,1
08/05/2011 00:40:00,217,19,24,-2,-4,1
08/05/2011 00:41:00,217,18,25,-2,-5,1
08/05/2011 00:42:00,217,18,23,-2,-5,1
08/05/2011 00:43:00,217,18,25,-2,-5,1
08/05/2011 00:44:00,217,17,25,-2,-6,1
08/05/2011 00:45:00,217,18,25,-2,-6,1
08/05/2011 00:46:00,217,17,26,-2,-7,1
08/05/2011 00:47:00,217,18,26,-3,-6,1
08/05/2011 00:48:00,217,18,25,-2,-7,1
08/05/2011 00:49:00,217,17,26,-3,-7,1
08/05/2011 00:50:00,217,16,26,-2,-7,1
08/05/2011 00:51:00,217,15,27,-3,-7,1
