DateTime,DOY,ASY_D,ASY_H,SYM_D,SYM_H,Location
02/18/2014 00:00:00,49,22,21,0,-11,1
02/18/2014 00:01:00,49,22,20,0,-11,1
02/18/2014 00:02:00,49,22,19,0,-11,1
02/18/2014 00:03:00,49,22,20,0,-11,1
02/18/2014 00:04:00,49,22,18,1,-11,1
02/18/2014 00:05:00,49,21,18,0,-11,1
02/18/2014 00:06:00,49,21,18,0,-11,1
02/18/2014 00:07:00,49,20,18,0,-11,1
02/18/2014 00:08:00,49,19,17,0,-11,1
02/18/2014 00:09:00,49,20,18,0,-11,1
02/18/2014 00:10:00,49,19,18,0,-11,1
02/18/2014 00:11:00,49,19,17,0,-11,1
02/18/2014 00:12:00,49,19,17,0,-11,1
02/18/2014 00:13:00,49,19,17,0,-11,1
02/18/2014 00:14:00,49,18,17,0,-10,1
02/18/2014 00:15:00,49,18,17,0,-10,1
02/18/2014 00:16:00,49,17,17,0,-10,1
02/18/2014 00:17:00,49,17,16,0,-10,1
02/18/2014 00:18:00,49,17,16,0,-10,1
02/18/2014 00:19:00,49,17,16,0,-10,1
02/18/2014 00:20:00,49,17,16,0,-10,1
02/18/2014 00:21:00,49,16,16,0,-10,1
02/18/2014 00:22:00,49,15,15,0,-10,1
02/18/2014 00:23:00,49,15,16,0,-10,1
02/18/2014 00:24:00,49,15,15,0,-10,1
02/18/2014 00:25:00,49,15,14,0,-10,1
02/18/2014 00:26:00,49,15,14,0,-10,1
02/18/2014 00:27:00,49,15,14,0,-10,1
02/18/2014 00:28:00,49,15,14,0,-9,1
02/18/2014 00:29:00,49,15,15,0,-9,1
02/18/2014 00:30:00,49,15,15,0,-9,1
02/18/2014 00:31:00,49,15,15,0,-9,1
02/18/2014 00:32:00,49,14,15,0,-9,1
02/18/2014 00:33:00,49,15,14,0,-9,1
02/18/2014 00:34:00,49,16,15,1,-8,1
02/18/2014 00:35:00,49,17,15,1,-8,1
02/18/2014 00:36:00,49,18,16,1,-8,1
02/18/2014 00:37:00,49,18,15,1,-7,1
02/18/2014 00:38:00,49,18,13,1,-8,1
02/18/2014 00:39:00,49,17,13,1,-8,1
02/18/2014 00:40:00,49,16,13,1,-8,1
02/18/2014 00:41:00,49,16,12,0,-7,1
02/18/2014 00:42:00,49,15,12,0,-8,1
02/18/2014 00:43:00,49,15,11,1,-8,1
02/18/2014 00:44:00,49,14,11,0,-8,1
02/18/2014 00:45:00,49,13,12,0,-8,1
02/18/2014 00:46:00,49,12,10,0,-8,1
02/18/2014 00:47:00,49,12,11,0,-8,1
02/18/2014 00:48:00,49,12,11,0,-9,1
02/18/2014 00:49:00,49,12,11,0,-9,1
02/18/2014 00:50:00,49,11,11,0,-9,1
02/18/2014 00:51:00,49,11,11,0,-9,1
02/18/2014 00:52:00,49,11,11,0,-9,1
02/18/2014 00:53:00,49,11,11,0,-9,1
02/18/2014 00:54:00,49,11,12,0,-9,1
02/18/2014 00:55:00,49,10,12,0,-9,1
02/18/2014 00:56:00,49,11,10,0,-9,1
02/18/2014 00:57:00,49,10,11,0,-10,1
02/18/2014 00:58:00,49,11,11,0,-10,1
02/18/2014 00:59:00,49,10,11,0,-9,1
02/18/2014 01:00:00,49,10,12,0,-9,1
02/18/2014 01:01:00,49,9,12,0,-9,1
02/18/2014 01:02:00,49,9,11,0,-10,1
02/18/2014 01:03:00,49,9,11,0,-10,1
02/18/2014 01:04:00,49,8,12,0,-10,1
02/18/2014 01:05:00,49,9,12,0,-10,1
02/18/2014 01:06:00,49,8,12,0,-9,1
02/18/2014 01:07:00,49,8,12,0,-9,1
02/18/2014 01:08:00,49,8,12,0,-9,1
02/18/2014 01:09:00,49,8,13,0,-9,1
02/18/2014 01:10:00,49,8,13,0,-9,1
02/18/2014 01:11:00,49,8,13,0,-9,1
02/18/2014 01:12:00,49,9,14,0,-9,1
02/18/2014 01:13:00,49,9,14,0,-9,1
02/18/2014 01:14:00,49,9,14,0,-8,1
02/18/2014 01:15:00,49,9,14,0,-8,1
02/18/2014 01:16:00,49,9,14,0,-8,1
02/18/2014 01:17:00,49,9,12,0,-8,1
02/18/2014 01:18:00,49,9,12,0,-8,1
02/18/2014 01:19:00,49,8,12,0,-9,1
02/18/2014 01:20:00,49,8,12,0,-8,1
02/18/2014 01:21:00,49,7,12,0,-9,1
02/18/2014 01:22:00,49,7,12,0,-9,1
02/18/2014 01:23:00,49,6,12,0,-9,1
02/18/2014 01:24:00,49,5,12,0,-9,1
02/18/2014 01:25:00,49,5,12,0,-9,1
02/18/2014 01:26:00,49,4,11,0,-10,1
02/18/2014 01:27:00,49,4,11,0,-10,1
02/18/2014 01:28:00,49,5,12,0,-10,1
02/18/2014 01:29:00,49,4,13,0,-10,1
02/18/2014 01:30:00,49,6,12,0,-9,1
02/18/2014 01:31:00,49,6,14,0,-9,1
02/18/2014 01:32:00,49,6,14,0,-9,1
02/18/2014 01:33:00,49,7,14,1,-9,1
02/18/2014 01:34:00,49,7,14,1,-9,1
02/18/2014 01:35:00,49,6,15,1,-9,1
02/18/2014 01:36:00,49,6,15,1,-9,1
02/18/2014 01:37:00,49,5,14,0,-9,1
02/18/2014 01:38:00,49,5,14,1,-9,1
02/18/2014 01:39:00,49,4,14,1,-9,1
02/18/2014 01:40:00,49,5,14,1,-9,1
02/18/2014 01:41:00,49,4,14,1,-9,1
02/18/2014 01:42:00,49,4,14,1,-9,1
02/18/2014 01:43:00,49,4,14,1,-9,1
02/18/2014 01:44:00,49,4,13,1,-10,1
02/18/2014 01:45:00,49,4,14,1,-10,1
02/18/2014 01:46:00,49,3,14,0,-10,1
02/18/2014 01:47:00,49,4,15,0,-10,1
02/18/2014 01:48:00,49,4,15,1,-10,1
02/18/2014 01:49:00,49,5,14,0,-10,1
02/18/2014 01:50:00,49,4,15,0,-11,1
02/18/2014 01:51:00,49,5,15,0,-10,1
02/18/2014 01:52:00,49,5,15,1,-10,1
02/18/2014 01:53:00,49,5,16,1,-10,1
02/18/2014 01:54:00,49,5,16,1,-10,1
02/18/2014 01:55:00,49,5,16,1,-10,1
02/18/2014 01:56:00,49,5,16,1,-10,1
02/18/2014 01:57:00,49,5,15,1,-10,1
02/18/2014 01:58:00,49,5,15,1,-10,1
02/18/2014 01:59:00,49,5,15,1,-10,1
02/18/2014 02:00:00,49,5,14,1,-10,1
02/18/2014 02:01:00,49,5,15,1,-10,1
02/18/2014 02:02:00,49,4,14,1,-10,1
02/18/2014 02:03:00,49,5,14,1,-10,1
02/18/2014 02:04:00,49,5,15,1,-10,1
02/18/2014 02:05:00,49,5,15,1,-9,1
02/18/2014 02:06:00,49,5,15,1,-9,1
02/18/2014 02:07:00,49,5,15,1,-9,1
02/18/2014 02:08:00,49,5,15,1,-9,1
02/18/2014 02:09:00,49,5,15,1,-10,1
02/18/2014 02:10:00,49,5,15,1,-10,1
02/18/2014 02:11:00,49,6,16,1,-10,1
02/18/2014 02:12:00,49,6,16,1,-10,1
02/18/2014 02:13:00,49,7,15,1,-11,1
02/18/2014 02:14:00,49,6,16,1,-10,1
02/18/2014 02:15:00,49,6,15,1,-11,1
02/18/2014 02:16:00,49,6,15,1,-10,1
02/18/2014 02:17:00,49,7,16,0,-10,1
02/18/2014 02:18:00,49,7,16,0,-10,1
02/18/2014 02:19:00,49,7,17,0,-10,1
02/18/2014 02:20:00,49,7,17,0,-10,1
02/18/2014 02:21:00,49,8,17,0,-10,1
02/18/2014 02:22:00,49,8,17,0,-10,1
02/18/2014 02:23:00,49,7,17,0,-10,1
02/18/2014 02:24:00,49,8,17,0,-10,1
02/18/2014 02:25:00,49,7,18,0,-10,1
02/18/2014 02:26:00,49,7,18,0,-10,1
02/18/2014 02:27:00,49,7,17,1,-9,1
02/18/2014 02:28:00,49,7,17,1,-10,1
02/18/2014 02:29:00,49,7,16,0,-9,1
02/18/2014 02:30:00,49,7,17,0,-9,1
02/18/2014 02:31:00,49,7,17,0,-9,1
02/18/2014 02:32:00,49,7,17,0,-9,1
02/18/2014 02:33:00,49,7,17,0,-9,1
02/18/2014 02:34:00,49,7,17,0,-9,1
02/18/2014 02:35:00,49,7,17,0,-9,1
02/18/2014 02:36:00,49,7,18,0,-10,1
02/18/2014 02:37:00,49,7,18,0,-10,1
02/18/2014 02:38:00,49,7,19,0,-10,1
02/18/2014 02:39:00,49,6,19,0,-9,1
02/18/2014 02:40:00,49,7,19,1,-9,1
02/18/2014 02:41:00,49,7,19,0,-9,1
02/18/2014 02:42:00,49,7,18,0,-9,1
02/18/2014 02:43:00,49,7,18,0,-9,1
02/18/2014 02:44:00,49,7,19,0,-9,1
02/18/2014 02:45:00,49,7,19,0,-9,1
02/18/2014 02:46:00,49,7,19,0,-8,1
02/18/2014 02:47:00,49,8,19,0,-8,1
02/18/2014 02:48:00,49,7,19,0,-8,1
02/18/2014 02:49:00,49,8,19,0,-8,1
02/18/2014 02:50:00,49,8,18,0,-8,1
02/18/2014 02:51:00,49,8,18,0,-8,1
02/18/2014 02:52:00,49,9,18,0,-8,1
02/18/2014 02:53:00,49,9,19,0,-8,1
02/18/2014 02:54:00,49,9,19,0,-8,1
02/18/2014 02:55:00,49,9,19,0,-8,1
02/18/2014 02:56:00,49,9,18,0,-8,1
02/18/2014 02:57:00,49,9,19,0,-8,1
02/18/2014 02:58:00,49,10,19,0,-8,1
02/18/2014 02:59:00,49,9,19,0,-8,1
02/18/2014 03:00:00,49,10,19,0,-8,1
02/18/2014 03:01:00,49,11,20,0,-8,1
02/18/2014 03:02:00,49,10,20,0,-8,1
02/18/2014 03:03:00,49,11,20,0,-8,1
02/18/2014 03:04:00,49,11,19,0,-8,1
02/18/2014 03:05:00,49,11,18,0,-8,1
02/18/2014 03:06:00,49,11,19,0,-8,1
02/18/2014 03:07:00,49,11,19,0,-9,1
02/18/2014 03:08:00,49,11,19,0,-9,1
02/18/2014 03:09:00,49,11,19,0,-8,1
02/18/2014 03:10:00,49,12,19,0,-9,1
02/18/2014 03:11:00,49,12,19,0,-9,1
02/18/2014 03:12:00,49,12,19,0,-9,1
02/18/2014 03:13:00,49,13,20,0,-9,1
02/18/2014 03:14:00,49,12,20,0,-9,1
02/18/2014 03:15:00,49,13,20,0,-9,1
02/18/2014 03:16:00,49,12,20,0,-9,1
02/18/2014 03:17:00,49,12,20,0,-9,1
02/18/2014 03:18:00,49,12,20,0,-9,1
02/18/2014 03:19:00,49,14,21,0,-9,1
02/18/2014 03:20:00,49,13,21,0,-9,1
02/18/2014 03:21:00,49,14,21,0,-9,1
02/18/2014 03:22:00,49,14,21,0,-9,1
02/18/2014 03:23:00,49,14,21,0,-10,1
02/18/2014 03:24:00,49,14,21,0,-10,1
02/18/2014 03:25:00,49,15,20,0,-10,1
02/18/2014 03:26:00,49,14,21,0,-10,1
02/18/2014 03:27:00,49,15,20,0,-10,1
02/18/2014 03:28:00,49,14,21,-1,-10,1
02/18/2014 03:29:00,49,14,20,0,-10,1
02/18/2014 03:30:00,49,15,21,0,-10,1
02/18/2014 03:31:00,49,15,21,0,-10,1
02/18/2014 03:32:00,49,15,20,0,-10,1
02/18/2014 03:33:00,49,15,20,0,-10,1
02/18/2014 03:34:00,49,16,21,0,-10,1
02/18/2014 03:35:00,49,16,21,0,-10,1
02/18/2014 03:36:00,49,16,20,0,-10,1
02/18/2014 03:37:00,49,16,21,0,-10,1
02/18/2014 03:38:00,49,17,21,0,-10,1
02/18/2014 03:39:00,49,16,22,-1,-10,1
02/18/2014 03:40:00,49,16,22,0,-10,1
02/18/2014 03:41:00,49,17,22,0,-10,1
02/18/2014 03:42:00,49,17,22,0,-10,1
02/18/2014 03:43:00,49,17,22,0,-11,1
02/18/2014 03:44:00,49,17,22,0,-11,1
02/18/2014 03:45:00,49,17,22,0,-11,1
02/18/2014 03:46:00,49,17,22,0,-11,1
02/18/2014 03:47:00,49,18,22,0,-10,1
02/18/2014 03:48:00,49,17,22,0,-10,1
02/18/2014 03:49:00,49,17,22,0,-11,1
02/18/2014 03:50:00,49,18,22,-1,-11,1
02/18/2014 03:51:00,49,18,22,0,-11,1
02/18/2014 03:52:00,49,17,22,0,-11,1
02/18/2014 03:53:00,49,18,23,-1,-11,1
02/18/2014 03:54:00,49,18,22,-1,-11,1
02/18/2014 03:55:00,49,18,22,-1,-11,1
02/18/2014 03:56:00,49,18,21,-1,-11,1
02/18/2014 03:57:00,49,17,21,-1,-11,1
02/18/2014 03:58:00,49,17,21,-1,-11,1
02/18/2014 03:59:00,49,17,20,-1,-11,1
02/18/2014 04:00:00,49,18,20,-1,-11,1
02/18/2014 04:01:00,49,18,20,-1,-11,1
02/18/2014 04:02:00,49,17,20,-1,-11,1
02/18/2014 04:03:00,49,17,21,-1,-11,1
02/18/2014 04:04:00,49,17,20,-1,-11,1
02/18/2014 04:05:00,49,17,20,-1,-11,1
02/18/2014 04:06:00,49,17,20,-1,-11,1
02/18/2014 04:07:00,49,18,21,-1,-11,1
02/18/2014 04:08:00,49,17,21,-1,-11,1
02/18/2014 04:09:00,49,18,20,-1,-11,1
02/18/2014 04:10:00,49,18,20,-1,-11,1
02/18/2014 04:11:00,49,18,20,-1,-11,1
02/18/2014 04:12:00,49,18,21,-1,-11,1
02/18/2014 04:13:00,49,18,21,-1,-11,1
02/18/2014 04:14:00,49,19,20,-1,-11,1
02/18/2014 04:15:00,49,19,20,-1,-11,1
02/18/2014 04:16:00,49,19,20,-1,-11,1
02/18/2014 04:17:00,49,19,20,-1,-11,1
02/18/2014 04:18:00,49,19,20,-1,-11,1
