DateTime,DOY,D_TEC,ASY_H,SYM_D,SYM_H,Location
09/11/2005 00:00:00,254,0,57,0,-53,1
09/11/2005 00:01:00,254,0,58,0,-54,1
09/11/2005 00:02:00,254,0,60,0,-54,1
09/11/2005 00:03:00,254,0,57,0,-55,1
09/11/2005 00:04:00,254,0,57,0,-55,1
09/11/2005 00:05:00,254,0,58,-1,-55,1
09/11/2005 00:06:00,254,0,58,0,-56,1
09/11/2005 00:07:00,254,0,58,-1,-55,1
09/11/2005 00:08:00,254,0,57,-1,-54,1
09/11/2005 00:09:00,254,0,58,1,-53,1
09/11/2005 00:10:00,254,0,59,1,-52,1
09/11/2005 00:11:00,254,0,57,1,-52,1
09/11/2005 00:12:00,254,0,56,0,-53,1
09/11/2005 00:13:00,254,0,55,0,-51,1
09/11/2005 00:14:00,254,0,54,0,-50,1
09/11/2005 00:15:00,254,0,52,0,-49,1
09/11/2005 00:16:00,254,0,57,0,-48,1
09/11/2005 00:17:00,254,0,60,0,-48,1
09/11/2005 00:18:00,254,0,61,1,-48,1
09/11/2005 00:19:00,254,0,64,1,-49,1
09/11/2005 00:20:00,254,0,61,1,-50,1
09/11/2005 00:21:00,254,0,58,0,-50,1
09/11/2005 00:22:00,254,0,58,0,-50,1
09/11/2005 00:23:00,254,0,59,0,-50,1
09/11/2005 00:24:00,254,0,61,0,-50,1
09/11/2005 00:25:00,254,0,60,-1,-51,1
09/11/2005 00:26:00,254,0,61,-2,-52,1
09/11/2005 00:27:00,254,0,62,-1,-51,1
09/11/2005 00:28:00,254,0,62,-1,-49,1
09/11/2005 00:29:00,254,0,64,-1,-48,1
09/11/2005 00:30:00,254,0,64,0,-48,1
09/11/2005 00:31:00,254,0,65,0,-48,1
09/11/2005 00:32:00,254,0,66,0,-48,1
09/11/2005 00:33:00,254,0,68,0,-49,1
09/11/2005 00:34:00,254,0,66,-1,-50,1
09/11/2005 00:35:00,254,0,66,-1,-50,1
09/11/2005 00:36:00,254,0,66,-1,-50,1
09/11/2005 00:37:00,254,0,68,-2,-50,1
09/11/2005 00:38:00,254,0,69,-1,-50,1
09/11/2005 00:39:00,254,0,69,-1,-51,1
09/11/2005 00:40:00,254,0,68,-1,-51,1
09/11/2005 00:41:00,254,0,65,-2,-50,1
09/11/2005 00:42:00,254,0,65,-3,-50,1
09/11/2005 00:43:00,254,0,68,-2,-50,1
09/11/2005 00:44:00,254,0,70,-1,-50,1
09/11/2005 00:45:00,254,0,69,-1,-50,1
09/11/2005 00:46:00,254,0,71,-1,-50,1
09/11/2005 00:47:00,254,0,71,-1,-50,1
09/11/2005 00:48:00,254,0,69,-1,-51,1
09/11/2005 00:49:00,254,0,67,-1,-51,1
09/11/2005 00:50:00,254,0,67,-1,-52,1
09/11/2005 00:51:00,254,0,65,-1,-52,1
09/11/2005 00:52:00,254,0,65,-1,-52,1
09/11/2005 00:53:00,254,0,64,-1,-52,1
09/11/2005 00:54:00,254,0,64,-2,-53,1
09/11/2005 00:55:00,254,0,63,-2,-53,1
09/11/2005 00:56:00,254,0,62,-2,-53,1
09/11/2005 00:57:00,254,0,62,-2,-53,1
09/11/2005 00:58:00,254,0,63,-3,-53,1
09/11/2005 00:59:00,254,0,63,-3,-53,1
09/11/2005 01:00:00,254,0,63,-3,-53,1
09/11/2005 01:01:00,254,0,63,-3,-54,1
09/11/2005 01:02:00,254,0,63,-3,-54,1
09/11/2005 01:03:00,254,0,64,-3,-54,1
09/11/2005 01:04:00,254,0,63,-3,-54,1
09/11/2005 01:05:00,254,0,63,-3,-54,1
09/11/2005 01:06:00,254,0,61,-3,-53,1
09/11/2005 01:07:00,254,0,61,-3,-53,1
09/11/2005 01:08:00,254,0,60,-3,-52,1
09/11/2005 01:09:00,254,0,58,-4,-51,1
09/11/2005 01:10:00,254,0,59,-3,-51,1
09/11/2005 01:11:00,254,0,60,-3,-49,1
09/11/2005 01:12:00,254,0,65,-3,-48,1
09/11/2005 01:13:00,254,0,66,-2,-48,1
09/11/2005 01:14:00,254,0,58,-5,-30,1
09/11/2005 01:15:00,254,0,165,4,-10,1
09/11/2005 01:16:00,254,0,144,8,-10,1
09/11/2005 01:17:00,254,0,138,5,-9,1
09/11/2005 01:18:00,254,0,144,6,-8,1
09/11/2005 01:19:00,254,0,137,8,-7,1
09/11/2005 01:20:00,254,0,119,5,-8,1
09/11/2005 01:21:00,254,0,123,4,-11,1
09/11/2005 01:22:00,254,0,115,4,-12,1
09/11/2005 01:23:00,254,0,111,3,-11,1
09/11/2005 01:24:00,254,0,107,4,-11,1
09/11/2005 01:25:00,254,0,104,3,-11,1
09/11/2005 01:26:00,254,0,100,3,-14,1
09/11/2005 01:27:00,254,0,91,2,-13,1
09/11/2005 01:28:00,254,0,88,2,-14,1
09/11/2005 01:29:00,254,0,84,1,-13,1
09/11/2005 01:30:00,254,0,83,2,-11,1
09/11/2005 01:31:00,254,0,86,2,-11,1
09/11/2005 01:32:00,254,0,78,2,-12,1
09/11/2005 01:33:00,254,0,75,1,-13,1
09/11/2005 01:34:00,254,0,74,2,-12,1
09/11/2005 01:35:00,254,0,70,1,-12,1
09/11/2005 01:36:00,254,0,70,1,-12,1
09/11/2005 01:37:00,254,0,66,1,-11,1
09/11/2005 01:38:00,254,0,64,1,-9,1
09/11/2005 01:39:00,254,0,63,1,-6,1
09/11/2005 01:40:00,254,0,65,1,-2,1
09/11/2005 01:41:00,254,0,71,2,0,1
09/11/2005 01:42:00,254,0,81,3,-1,1
09/11/2005 01:43:00,254,0,91,3,-1,1
09/11/2005 01:44:00,254,0,100,3,0,1
09/11/2005 01:45:00,254,0,108,4,2,1
09/11/2005 01:46:00,254,0,114,4,2,1
09/11/2005 01:47:00,254,0,111,5,1,1
09/11/2005 01:48:00,254,0,110,5,1,1
09/11/2005 01:49:00,254,0,107,4,1,1
09/11/2005 01:50:00,254,0,103,4,-1,1
09/11/2005 01:51:00,254,0,93,4,-1,1
09/11/2005 01:52:00,254,0,91,4,-1,1
09/11/2005 01:53:00,254,0,88,3,-1,1
09/11/2005 01:54:00,254,0,84,3,-2,1
09/11/2005 01:55:00,254,0,82,2,-2,1
09/11/2005 01:56:00,254,0,80,1,-4,1
09/11/2005 01:57:00,254,0,75,1,-3,1
09/11/2005 01:58:00,254,0,73,1,-4,1
09/11/2005 01:59:00,254,0,68,0,-3,1
09/11/2005 02:00:00,254,0,64,0,-3,1
09/11/2005 02:01:00,254,0,61,-1,-2,1
09/11/2005 02:02:00,254,0,59,-1,-1,1
09/11/2005 02:03:00,254,0,57,-2,-2,1
09/11/2005 02:04:00,254,0,55,-2,-1,1
09/11/2005 02:05:00,254,0,52,-2,-1,1
09/11/2005 02:06:00,254,0,51,-3,-1,1
09/11/2005 02:07:00,254,0,51,-4,0,1
09/11/2005 02:08:00,254,0,51,-4,0,1
09/11/2005 02:09:00,254,0,49,-3,2,1
09/11/2005 02:10:00,254,0,47,-4,1,1
09/11/2005 02:11:00,254,0,46,-4,2,1
09/11/2005 02:12:00,254,0,44,-5,2,1
09/11/2005 02:13:00,254,0,43,-5,2,1
09/11/2005 02:14:00,254,0,45,-5,0,1
09/11/2005 02:15:00,254,0,38,-5,3,1
09/11/2005 02:16:00,254,0,42,-5,2,1
09/11/2005 02:17:00,254,0,45,-4,2,1
09/11/2005 02:18:00,254,0,44,-5,2,1
09/11/2005 02:19:00,254,0,44,-5,2,1
09/11/2005 02:20:00,254,0,44,-6,2,1
09/11/2005 02:21:00,254,0,44,-6,2,1
09/11/2005 02:22:00,254,0,44,-6,1,1
09/11/2005 02:23:00,254,0,42,-7,1,1
09/11/2005 02:24:00,254,0,45,-6,1,1
09/11/2005 02:25:00,254,0,43,-7,1,1
09/11/2005 02:26:00,254,0,47,-6,2,1
09/11/2005 02:27:00,254,0,48,-6,2,1
09/11/2005 02:28:00,254,0,48,-6,1,1
09/11/2005 02:29:00,254,0,47,-5,1,1
09/11/2005 02:30:00,254,0,46,-5,-1,1
09/11/2005 02:31:00,254,0,46,-6,-2,1
09/11/2005 02:32:00,254,0,48,-6,-1,1
09/11/2005 02:33:00,254,0,52,-6,-2,1
09/11/2005 02:34:00,254,0,53,-6,-1,1
09/11/2005 02:35:00,254,0,52,-6,-1,1
09/11/2005 02:36:00,254,0,52,-5,-2,1
09/11/2005 02:37:00,254,0,50,-6,-1,1
09/11/2005 02:38:00,254,0,51,-6,-2,1
09/11/2005 02:39:00,254,0,52,-5,-1,1
09/11/2005 02:40:00,254,0,54,-6,-1,1
09/11/2005 02:41:00,254,0,57,-4,-1,1
09/11/2005 02:42:00,254,0,57,-5,-2,1
09/11/2005 02:43:00,254,0,57,-4,-3,1
09/11/2005 02:44:00,254,0,57,-4,-4,1
09/11/2005 02:45:00,254,0,58,-4,-4,1
09/11/2005 02:46:00,254,0,57,-5,-5,1
09/11/2005 02:47:00,254,0,57,-5,-5,1
09/11/2005 02:48:00,254,0,59,-4,-6,1
09/11/2005 02:49:00,254,0,65,-3,-7,1
09/11/2005 02:50:00,254,0,61,-2,-8,1
09/11/2005 02:51:00,254,0,63,-2,-7,1
09/11/2005 02:52:00,254,0,67,-2,-7,1
09/11/2005 02:53:00,254,0,72,-1,-7,1
09/11/2005 02:54:00,254,0,73,0,-7,1
09/11/2005 02:55:00,254,0,71,0,-8,1
09/11/2005 02:56:00,254,0,72,0,-8,1
09/11/2005 02:57:00,254,0,74,0,-8,1
09/11/2005 02:58:00,254,0,76,0,-9,1
09/11/2005 02:59:00,254,0,76,-1,-10,1
09/11/2005 03:00:00,254,0,83,0,-12,1
09/11/2005 03:01:00,254,0,83,0,-13,1
09/11/2005 03:02:00,254,0,84,-1,-13,1
09/11/2005 03:03:00,254,0,84,-2,-13,1
09/11/2005 03:04:00,254,0,84,-1,-15,1
09/11/2005 03:05:00,254,0,86,0,-17,1
09/11/2005 03:06:00,254,0,95,0,-17,1
09/11/2005 03:07:00,254,0,97,0,-18,1
09/11/2005 03:08:00,254,0,96,0,-19,1
09/11/2005 03:09:00,254,0,97,0,-20,1
09/11/2005 03:10:00,254,0,93,-1,-21,1
09/11/2005 03:11:00,254,0,95,0,-22,1
09/11/2005 03:12:00,254,0,98,-1,-23,1
09/11/2005 03:13:00,254,0,104,1,-24,1
09/11/2005 03:14:00,254,0,100,0,-23,1
09/11/2005 03:15:00,254,0,100,-1,-23,1
09/11/2005 03:16:00,254,0,96,-1,-25,1
09/11/2005 03:17:00,254,0,93,-1,-26,1
09/11/2005 03:18:00,254,0,91,-1,-27,1
09/11/2005 03:19:00,254,0,91,0,-28,1
09/11/2005 03:20:00,254,0,91,-1,-29,1
09/11/2005 03:21:00,254,0,91,-2,-28,1
09/11/2005 03:22:00,254,0,93,-3,-28,1
09/11/2005 03:23:00,254,0,95,-1,-30,1
09/11/2005 03:24:00,254,0,95,1,-31,1
09/11/2005 03:25:00,254,0,94,2,-32,1
09/11/2005 03:26:00,254,0,94,3,-32,1
09/11/2005 03:27:00,254,0,93,4,-33,1
09/11/2005 03:28:00,254,0,95,5,-35,1
09/11/2005 03:29:00,254,0,95,6,-34,1
09/11/2005 03:30:00,254,0,98,7,-33,1
09/11/2005 03:31:00,254,0,104,8,-32,1
09/11/2005 03:32:00,254,0,108,9,-29,1
09/11/2005 03:33:00,254,0,109,10,-27,1
09/11/2005 03:34:00,254,0,107,11,-28,1
09/11/2005 03:35:00,254,0,106,11,-27,1
09/11/2005 03:36:00,254,0,105,11,-27,1
09/11/2005 03:37:00,254,0,107,11,-27,1
09/11/2005 03:38:00,254,0,107,11,-28,1
09/11/2005 03:39:00,254,0,107,12,-28,1
09/11/2005 03:40:00,254,0,110,12,-27,1
09/11/2005 03:41:00,254,0,113,11,-26,1
09/11/2005 03:42:00,254,0,114,11,-28,1
09/11/2005 03:43:00,254,0,117,11,-30,1
09/11/2005 03:44:00,254,0,110,10,-28,1
09/11/2005 03:45:00,254,0,101,9,-30,1
09/11/2005 03:46:00,254,0,104,8,-26,1
09/11/2005 03:47:00,254,0,101,8,-25,1
09/11/2005 03:48:00,254,0,105,8,-25,1
09/11/2005 03:49:00,254,0,111,12,-27,1
09/11/2005 03:50:00,254,0,108,11,-24,1
09/11/2005 03:51:00,254,0,102,9,-23,1
09/11/2005 03:52:00,254,0,100,8,-23,1
09/11/2005 03:53:00,254,0,96,7,-24,1
09/11/2005 03:54:00,254,0,94,6,-23,1
09/11/2005 03:55:00,254,0,89,5,-22,1
